fichier,phrase_id,position,mot,onset,offset,POS,surprise_incrementale,freq_zipf,n_phones
audio13.TextGrid,2,4,eighty,7.390,7.670,JJ,8.4984,3.75,3
audio13.TextGrid,2,5,five,7.670,7.930,CD,12.2128,5.45,3
audio13.TextGrid,2,6,days,7.930,8.410,NNS,10.3920,5.61,3
audio13.TextGrid,3,1,and,8.820,8.950,CC,6.0239,7.41,3
audio13.TextGrid,3,2,i,8.950,9.050,NN,8.8227,7.09,1
audio13.TextGrid,3,3,should,9.050,9.290,MD,9.4429,5.99,3
audio13.TextGrid,3,4,fish,9.310,9.560,VB,5.6031,4.9,3
audio13.TextGrid,3,5,the,9.560,9.680,DT,3.3028,7.73,2
audio13.TextGrid,3,6,day,9.680,9.880,NN,10.3039,5.95,2
audio13.TextGrid,3,7,well,9.880,10.350,RB,11.2083,6.03,3
audio13.TextGrid,4,1,just,12.160,12.390,RB,11.5385,6.43,3
audio13.TextGrid,4,2,then,12.390,12.700,RB,10.2329,6.07,3
audio13.TextGrid,4,3,watching,13.080,13.460,VBG,15.3964,5.02,5
audio13.TextGrid,4,4,his,13.460,13.630,PRP$,8.4071,6.51,3
audio13.TextGrid,4,5,lines,13.630,14.140,NNS,12.4251,4.95,4
audio13.TextGrid,5,1,he,14.590,14.680,PRP,5.5326,6.69,2
audio13.TextGrid,5,2,saw,14.680,14.890,VBD,11.8547,5.34,2
audio13.TextGrid,5,3,one,14.890,15.080,CD,9.8400,6.47,3
audio13.TextGrid,5,4,of,15.080,15.150,IN,5.5433,7.4,2
audio13.TextGrid,5,5,the,15.150,15.220,DT,2.5017,7.73,2
audio13.TextGrid,5,6,projecting,15.220,15.740,VBG,12.5050,3.58,9
audio13.TextGrid,5,7,green,15.740,16.080,JJ,14.1257,5.13,4
audio13.TextGrid,5,8,sticks,16.080,16.670,NNS,8.0994,4.14,5
audio13.TextGrid,5,9,dip,16.810,17.090,VBP,9.3864,4.05,3
audio13.TextGrid,5,10,sharply,17.090,17.660,RB,12.0593,3.89,6
audio13.TextGrid,6,1,yes,18.810,19.270,RB,17.1235,5.5,3
audio13.TextGrid,6,2,he,19.610,19.730,PRP,7.8327,6.69,2
audio13.TextGrid,6,3,said,19.730,20.030,VBD,5.3434,6.01,3
audio13.TextGrid,6,4,yes,20.410,20.860,UH,15.4574,5.5,3
audio13.TextGrid,7,1,and,21.680,21.790,CC,6.0239,7.41,2
audio13.TextGrid,7,2,shipped,21.790,22.060,VBD,12.7427,4.03,4
audio13.TextGrid,7,3,his,22.060,22.200,PRP$,8.6133,6.51,3
audio13.TextGrid,7,4,oars,22.200,22.570,NNS,8.1193,3.01,3
audio13.TextGrid,7,5,without,22.570,22.810,IN,9.8665,5.69,5
audio13.TextGrid,7,6,bumping,22.810,23.180,VBG,13.5150,3.29,6
audio13.TextGrid,7,7,the,23.180,23.250,DT,5.9566,7.73,2
audio13.TextGrid,7,8,boat,23.250,23.630,NN,5.9904,4.71,3
audio13.TextGrid,8,1,he,24.800,24.900,PRP,5.5326,6.69,2
audio13.TextGrid,8,2,reached,24.900,25.210,VBD,10.2161,4.85,4
audio13.TextGrid,8,3,out,25.210,25.390,RP,7.9971,6.38,2
audio13.TextGrid,8,4,for,25.390,25.480,IN,5.9154,7.01,2
audio13.TextGrid,8,5,the,25.480,25.580,DT,2.5036,7.73,2
audio13.TextGrid,8,6,line,25.580,25.980,NN,11.1556,5.49,3
audio13.TextGrid,8,7,and,25.980,26.140,CC,6.7151,7.41,3
audio13.TextGrid,8,8,held,26.140,26.330,VBD,11.9068,5.24,4
audio13.TextGrid,8,9,it,26.330,26.440,PRP,7.5217,6.95,2
audio13.TextGrid,8,10,softly,26.440,26.900,RB,8.1327,3.77,6
audio13.TextGrid,8,11,between,26.900,27.240,IN,11.4851,5.77,6
audio13.TextGrid,8,12,the,27.240,27.330,DT,2.5814,7.73,2
audio13.TextGrid,8,13,thumb,27.330,27.590,NN,6.0639,4.01,3
audio13.TextGrid,8,14,and,27.590,27.700,CC,6.2539,7.41,3
audio13.TextGrid,8,15,forefinger,27.700,28.280,NN,8.2915,2.38,8
audio13.TextGrid,8,16,of,28.280,28.370,IN,4.7371,7.4,2
audio13.TextGrid,8,17,his,28.370,28.540,PRP$,7.5692,6.51,3
audio13.TextGrid,8,18,right,28.540,28.770,JJ,10.3329,5.96,3
audio13.TextGrid,8,19,hand,28.770,29.190,NN,13.1244,5.41,4
audio13.TextGrid,9,1,he,30.220,30.330,PRP,5.5326,6.69,2
audio13.TextGrid,9,2,felt,30.330,30.570,VBD,11.9057,5.13,4
audio13.TextGrid,9,3,no,30.570,30.740,DT,9.3033,6.35,2
audio13.TextGrid,9,4,strain,30.740,31.230,NN,15.1169,4.15,5
audio13.TextGrid,9,5,nor,31.230,31.400,CC,13.6006,4.78,3
audio13.TextGrid,9,6,weight,31.400,31.790,NN,16.9449,5.02,3
audio13.TextGrid,10,1,and,32.440,32.530,CC,6.0239,7.41,2
audio13.TextGrid,10,2,he,32.530,32.630,PRP,7.4041,6.69,2
audio13.TextGrid,10,3,held,32.630,32.820,VBD,10.5326,5.24,4
audio13.TextGrid,10,4,the,32.820,32.900,DT,3.5221,7.73,2
audio13.TextGrid,10,5,line,32.900,33.180,NN,11.1407,5.49,3
audio13.TextGrid,10,6,lightly,33.180,33.700,RB,7.7797,3.96,5
audio13.TextGrid,11,1,then,34.530,34.690,RB,12.0360,6.07,3
audio13.TextGrid,11,2,it,34.690,34.770,PRP,6.9035,6.95,2
audio13.TextGrid,11,3,came,34.770,35.000,VBD,10.2402,5.5,3
audio13.TextGrid,11,4,again,35.000,35.400,RB,11.5638,5.7,4
audio13.TextGrid,13,1,the,52.100,52.220,DT,3.2076,7.73,2
audio13.TextGrid,13,2,old,52.220,52.420,JJ,11.1903,5.75,3
audio13.TextGrid,13,3,man,52.420,52.660,NN,11.2279,5.82,3
audio13.TextGrid,13,4,held,52.660,52.890,VBD,10.8762,5.24,4
audio13.TextGrid,13,5,the,52.890,52.970,DT,3.5652,7.73,2
audio13.TextGrid,13,6,line,52.970,53.260,NN,11.1408,5.49,3
audio13.TextGrid,13,7,delicately,53.260,53.980,RB,7.8251,3.05,9
audio13.TextGrid,13,8,and,54.290,54.470,CC,6.0047,7.41,3
audio13.TextGrid,13,9,softly,54.470,55.060,RB,5.3221,3.77,6
audio13.TextGrid,13,10,with,55.060,55.230,IN,8.1809,6.85,3
audio13.TextGrid,13,11,his,55.230,55.390,PRP$,7.6450,6.51,3
audio13.TextGrid,13,12,left,55.390,55.640,JJ,15.7595,5.62,4
audio13.TextGrid,13,13,hand,55.640,56.030,NN,11.8455,5.41,4
audio13.TextGrid,13,14,unleashed,56.030,56.490,VBD,17.6619,3.47,6
audio13.TextGrid,13,15,it,56.490,56.600,PRP,7.6261,6.95,2
audio13.TextGrid,13,16,from,56.600,56.770,IN,7.7630,6.63,4
audio13.TextGrid,13,17,the,56.770,56.830,DT,2.4854,7.73,2
audio13.TextGrid,13,18,stick,56.830,57.230,NN,21.2053,4.76,4
audio13.TextGrid,14,1,now,58.170,58.440,RB,10.9942,6.18,2
audio13.TextGrid,14,2,he,58.440,58.540,PRP,7.8327,6.69,2
audio13.TextGrid,14,3,could,58.540,58.690,MD,7.7084,6.06,3
audio13.TextGrid,14,4,let,58.690,58.840,VB,11.0779,5.6,3
audio13.TextGrid,14,5,it,58.840,58.970,PRP,7.5476,6.95,2
audio13.TextGrid,14,6,run,58.970,59.190,VB,10.9861,5.49,3
audio13.TextGrid,14,7,through,59.190,59.360,IN,10.8511,5.87,3
audio13.TextGrid,14,8,his,59.360,59.550,PRP$,7.7209,6.51,3
audio13.TextGrid,14,9,fingers,59.550,60.100,NNS,14.9179,4.5,6
audio13.TextGrid,14,10,without,60.100,60.330,IN,10.1574,5.69,5
audio13.TextGrid,14,11,the,60.330,60.450,DT,2.5143,7.73,2
audio13.TextGrid,14,12,fish,60.450,60.770,JJ,7.4772,4.9,3
audio13.TextGrid,14,13,feeling,60.770,61.100,NN,16.2664,5.13,5
audio13.TextGrid,14,14,any,61.100,61.270,DT,10.1597,6.07,3
audio13.TextGrid,14,15,tension,61.270,61.840,NN,14.8430,4.22,6
audio13.TextGrid,15,1,this,63.250,63.470,DT,7.6160,6.82,3
audio13.TextGrid,15,2,far,63.470,63.730,RB,13.4905,5.5,3
audio13.TextGrid,15,3,out,63.730,64.070,IN,11.4094,6.38,2
audio13.TextGrid,15,4,he,64.260,64.350,PRP,8.4471,6.69,2
audio13.TextGrid,15,5,must,64.350,64.550,MD,10.7426,5.68,4
audio13.TextGrid,15,6,be,64.550,64.730,VB,5.6017,6.79,2
audio13.TextGrid,15,7,huge,64.730,65.310,JJ,12.4435,5.06,4
audio13.TextGrid,15,8,in,65.310,65.410,IN,5.6136,7.27,2
audio13.TextGrid,15,9,this,65.410,65.600,DT,6.9287,6.82,3
audio13.TextGrid,15,10,month,65.600,65.910,NN,9.4050,5.25,4
audio13.TextGrid,15,11,he,65.980,66.130,PRP,9.8098,6.69,2
audio13.TextGrid,15,12,thought,66.130,66.530,VBD,11.8090,5.59,3
audio13.TextGrid,16,1,eat,67.290,67.450,VB,26.7491,5.13,2
audio13.TextGrid,16,2,them,67.450,67.720,PRP,10.7807,6.19,3
audio13.TextGrid,16,3,fish,67.720,68.100,JJ,10.0169,4.9,3
audio13.TextGrid,16,4,eat,68.520,68.650,VB,17.6378,5.13,2
audio13.TextGrid,16,5,them,68.650,68.950,PRP,10.7759,6.19,3
audio13.TextGrid,17,1,please,69.470,70.020,VB,23.6719,5.66,4
audio13.TextGrid,17,2,eat,70.020,70.350,VB,16.5634,5.13,2
audio13.TextGrid,17,3,them,70.350,70.560,PRP,10.8086,6.19,3
audio13.TextGrid,17,4,how,71.490,71.610,WRB,12.6617,6.24,2
audio13.TextGrid,17,5,fresh,71.610,72.060,JJ,14.8499,4.83,4
audio13.TextGrid,17,6,they,72.090,72.270,PRP,7.6233,6.5,2
audio13.TextGrid,17,7,are,72.270,72.580,VBP,5.7233,6.74,2
audio13.TextGrid,17,8,and,72.950,73.070,CC,6.4644,7.41,3
audio13.TextGrid,17,9,you,73.070,73.300,PRP,11.5599,6.98,2
audio13.TextGrid,17,10,down,73.300,73.690,RP,10.4733,5.88,3
audio13.TextGrid,17,11,there,73.690,73.900,RB,10.0386,6.31,3
audio13.TextGrid,17,12,six,73.900,74.170,CD,13.6308,5.29,4
audio13.TextGrid,17,13,hundred,74.170,74.500,VBD,12.0460,4.71,7
audio13.TextGrid,17,14,feet,74.550,74.770,NNS,13.8676,4.99,3
audio13.TextGrid,17,15,in,74.770,74.860,IN,4.4868,7.27,2
audio13.TextGrid,17,16,that,74.860,75.010,DT,7.2383,7.01,3
audio13.TextGrid,17,17,cold,75.010,75.350,JJ,14.6197,5.02,4
audio13.TextGrid,17,18,water,75.350,75.660,NN,12.8946,5.52,4
audio13.TextGrid,17,19,in,75.660,75.750,IN,4.7935,7.27,2
audio13.TextGrid,17,20,the,75.750,75.830,DT,2.4700,7.73,2
audio13.TextGrid,17,21,dark,75.830,76.270,NN,15.5911,5.04,4
audio13.TextGrid,18,1,make,76.830,77.040,VB,17.6455,6.08,3
audio13.TextGrid,18,2,another,77.040,77.330,DT,11.8252,5.74,5
audio13.TextGrid,18,3,turn,77.330,77.660,NN,13.7256,5.32,3
audio13.TextGrid,18,4,in,77.660,77.760,IN,5.3460,7.27,2
audio13.TextGrid,18,5,the,77.760,77.830,DT,2.4860,7.73,2
audio13.TextGrid,18,6,dark,77.830,78.210,NN,15.5942,5.04,4
audio13.TextGrid,18,7,and,78.210,78.290,CC,5.8248,7.41,2
audio13.TextGrid,18,8,come,78.290,78.540,VB,15.1826,5.78,3
audio13.TextGrid,18,9,back,78.540,78.810,RB,11.2005,6.04,3
audio13.TextGrid,18,10,and,78.920,79.220,CC,5.9740,7.41,3
audio13.TextGrid,18,11,eat,79.220,79.370,VB,15.3325,5.13,2
audio13.TextGrid,18,12,them,79.410,79.710,PRP,10.8116,6.19,3
audio13.TextGrid,19,1,he,81.490,81.600,PRP,5.5326,6.69,2
audio13.TextGrid,19,2,felt,81.600,81.790,VBD,11.9057,5.13,4
audio13.TextGrid,19,3,the,81.790,81.900,DT,3.7944,7.73,2
audio13.TextGrid,19,4,light,81.900,82.100,JJ,11.2620,5.33,3
audio13.TextGrid,19,5,delicate,82.100,82.560,NN,6.3594,4.01,7
audio13.TextGrid,19,6,pulling,82.560,82.980,NN,17.4177,4.35,5
audio13.TextGrid,19,7,and,83.120,83.240,CC,6.5230,7.41,2
audio13.TextGrid,19,8,then,83.240,83.370,RB,11.0062,6.07,3
audio13.TextGrid,19,9,a,83.370,83.400,DT,6.3477,7.36,1
audio13.TextGrid,19,10,harder,83.400,83.780,NN,14.4989,4.57,5
audio13.TextGrid,19,11,pull,83.780,84.140,NN,17.4237,4.82,3
audio13.TextGrid,19,12,when,84.140,84.280,WRB,9.3261,6.37,3
audio13.TextGrid,19,13,a,84.280,84.340,DT,4.6020,7.36,1
audio13.TextGrid,19,14,sardine,84.340,84.830,NN,6.0669,2.66,6
audio13.TextGrid,19,15,s,84.830,84.920,JJ,9.5387,5.86,1
audio13.TextGrid,19,16,head,84.920,85.160,NN,12.1132,5.51,3
audio13.TextGrid,19,17,must,85.160,85.330,MD,10.9093,5.68,4
audio13.TextGrid,19,18,have,85.330,85.420,VB,5.7427,6.71,3
audio13.TextGrid,19,19,been,85.420,85.580,VBN,8.7818,6.27,3
audio13.TextGrid,19,20,more,85.580,85.750,RBR,8.4063,6.36,3
audio13.TextGrid,19,21,difficult,85.750,86.230,JJ,12.5358,5.07,8
audio13.TextGrid,19,22,to,86.230,86.300,TO,6.0596,7.43,2
audio13.TextGrid,19,23,break,86.300,86.570,VB,15.6025,5.18,4
audio13.TextGrid,19,24,from,86.570,86.760,IN,7.8399,6.63,3
audio13.TextGrid,19,25,the,86.760,86.860,DT,2.5565,7.73,2
audio13.TextGrid,19,26,hook,86.860,87.220,NN,13.8573,4.37,3
audio13.TextGrid,20,1,then,88.080,88.240,RB,12.0360,6.07,3
audio13.TextGrid,20,2,there,88.240,88.330,EX,9.1981,6.31,3
audio13.TextGrid,20,3,was,88.330,88.520,VBD,6.1405,6.82,3
audio13.TextGrid,20,4,nothing,88.520,88.900,NN,15.3145,5.55,5
audio13.TextGrid,21,1,come,90.370,90.570,VBN,17.7124,5.78,3
audio13.TextGrid,21,2,on,90.570,90.930,IN,7.1282,6.91,2
audio13.TextGrid,21,3,the,91.210,91.340,DT,2.5215,7.73,2
audio13.TextGrid,21,4,old,91.340,91.540,JJ,10.7338,5.75,3
audio13.TextGrid,21,5,man,91.540,91.770,NN,11.1585,5.82,3
audio13.TextGrid,21,6,said,91.770,91.970,VBD,6.5436,6.01,3
audio13.TextGrid,21,7,aloud,91.970,92.400,JJ,8.6772,3.51,4
audio13.TextGrid,22,1,make,93.060,93.280,VB,17.6455,6.08,3
audio13.TextGrid,22,2,another,93.280,93.570,DT,11.8252,5.74,5
audio13.TextGrid,22,3,turn,93.570,94.090,NN,13.7256,5.32,3
audio13.TextGrid,22,4,just,94.790,95.210,RB,10.9884,6.43,4
audio13.TextGrid,22,5,smell,95.210,95.700,VB,6.7826,4.49,4
audio13.TextGrid,22,6,them,95.700,96.000,PRP,10.5567,6.19,3
audio13.TextGrid,22,7,aren,96.740,96.990,RP,9.6651,2.81,4
audio13.TextGrid,23,1,t,96.990,97.090,NN,9.4938,5.43,1
audio13.TextGrid,23,2,they,97.090,97.210,PRP,10.6490,6.5,2
audio13.TextGrid,23,3,lovely,97.210,97.780,RB,18.5535,4.74,5
audio13.TextGrid,23,4,eat,98.500,98.670,VBP,18.0619,5.13,2
audio13.TextGrid,23,5,them,98.670,98.890,PRP,10.8109,6.19,3
audio13.TextGrid,23,6,good,98.890,99.180,JJ,12.8806,6.12,3
audio13.TextGrid,23,7,now,99.180,99.530,RB,11.4380,6.18,2
audio13.TextGrid,24,1,and,99.940,100.020,CC,6.0239,7.41,2
audio13.TextGrid,24,2,then,100.020,100.350,RB,10.8131,6.07,3
audio13.TextGrid,24,3,there,100.350,100.490,EX,9.6530,6.31,3
audio13.TextGrid,24,4,is,100.490,100.630,VBZ,5.3073,7.07,2
audio13.TextGrid,24,5,the,100.630,100.730,DT,3.6968,7.73,2
audio13.TextGrid,24,6,tuna,100.730,101.210,JJ,7.5128,3.64,4
audio13.TextGrid,24,7,hard,101.740,102.280,NN,13.3389,5.53,4
audio13.TextGrid,24,8,and,102.280,102.430,CC,5.7496,7.41,2
audio13.TextGrid,24,9,cold,102.430,102.880,NN,14.5856,5.02,4
audio13.TextGrid,24,10,and,102.880,103.010,CC,5.6480,7.41,2
audio13.TextGrid,24,11,lovely,103.010,103.560,RB,14.9010,4.74,5
audio13.TextGrid,25,1,don,104.320,104.520,NN,16.4725,4.6,3
audio13.TextGrid,25,2,t,104.520,104.570,NN,9.2408,5.43,1
audio13.TextGrid,25,3,be,104.570,104.700,VB,7.7652,6.79,2
audio13.TextGrid,25,4,shy,104.700,105.050,JJ,8.2190,4.16,2
audio13.TextGrid,25,5,fish,105.050,105.430,NN,7.5586,4.9,3
audio13.TextGrid,26,1,eat,105.910,106.030,VB,26.7491,5.13,2
audio13.TextGrid,26,2,them,106.030,106.370,PRP,10.7807,6.19,3
audio13.TextGrid,26,3,he,109.040,109.150,PRP,8.6435,6.69,2
audio13.TextGrid,26,4,waited,109.150,109.480,VBD,14.5931,4.26,5
audio13.TextGrid,26,5,with,109.480,109.600,IN,7.5511,6.85,3
audio13.TextGrid,26,6,the,109.600,109.690,DT,2.7713,7.73,2
audio13.TextGrid,26,7,line,109.690,109.980,NN,11.1532,5.49,3
audio13.TextGrid,26,8,between,109.980,110.280,IN,10.5769,5.77,6
audio13.TextGrid,26,9,his,110.280,110.440,PRP$,7.5996,6.51,3
audio13.TextGrid,26,10,thumb,110.440,110.700,NN,6.2254,4.01,3
audio13.TextGrid,26,11,and,110.700,110.820,CC,5.9954,7.41,3
audio13.TextGrid,26,12,his,110.820,111.000,PRP$,9.0101,6.51,3
audio13.TextGrid,26,13,finger,111.000,111.390,NN,6.2066,4.48,5
audio13.TextGrid,26,14,watching,111.590,111.970,VBG,16.4331,5.02,5
audio13.TextGrid,26,15,it,111.970,112.200,PRP,7.5608,6.95,2
audio13.TextGrid,26,16,and,112.200,112.290,CC,6.5412,7.41,2
audio13.TextGrid,26,17,the,112.290,112.420,DT,4.1479,7.73,2
audio13.TextGrid,26,18,other,112.420,112.600,JJ,8.7089,6.16,3
audio13.TextGrid,26,19,lines,112.600,112.930,NNS,12.4885,4.95,4
audio13.TextGrid,26,20,at,112.930,112.990,IN,6.7019,6.7,2
audio13.TextGrid,26,21,the,112.990,113.080,DT,2.4605,7.73,2
audio13.TextGrid,26,22,same,113.080,113.340,JJ,10.3786,5.8,3
audio13.TextGrid,26,23,time,113.340,113.790,NN,8.6242,6.29,3
audio13.TextGrid,26,24,for,113.790,113.930,IN,5.7334,7.01,2
audio13.TextGrid,26,25,the,113.930,114.030,DT,2.4569,7.73,2
audio13.TextGrid,26,26,fish,114.030,114.270,NN,6.0641,4.9,3
audio13.TextGrid,26,27,might,114.270,114.430,MD,11.1578,5.66,3
audio13.TextGrid,26,28,have,114.430,114.550,VB,5.7752,6.71,3
audio13.TextGrid,26,29,swum,114.550,114.840,VBN,8.7771,2.43,4
audio13.TextGrid,26,30,up,114.840,115.010,RP,7.0615,6.39,2
audio13.TextGrid,26,31,or,115.010,115.110,CC,8.6384,6.54,2
audio13.TextGrid,26,32,down,115.110,115.580,IN,10.0496,5.88,3
audio13.TextGrid,27,1,then,116.500,116.760,RB,12.0360,6.07,3
audio13.TextGrid,27,2,came,116.760,117.070,VBD,11.2195,5.5,3
audio13.TextGrid,27,3,the,117.070,117.140,DT,3.8738,7.73,2
audio13.TextGrid,27,4,same,117.140,117.570,JJ,10.4120,5.8,3
audio13.TextGrid,27,5,delicate,117.570,118.090,NN,5.7922,4.01,7
audio13.TextGrid,27,6,pulling,118.130,118.480,VBG,17.4185,4.35,5
audio13.TextGrid,27,7,touch,118.480,118.810,NN,16.2757,4.91,3
audio13.TextGrid,27,8,again,118.810,119.130,RB,12.2351,5.7,4
audio13.TextGrid,28,1,he,119.130,119.210,PRP,5.5326,6.69,2
audio13.TextGrid,28,2,ll,121.090,121.220,MD,6.0434,4.66,2
audio13.TextGrid,28,3,take,121.220,121.510,VB,8.3223,5.92,3
audio13.TextGrid,28,4,it,121.510,121.780,PRP,7.5471,6.95,2
audio13.TextGrid,28,5,the,122.070,122.170,DT,6.0717,7.73,2
audio13.TextGrid,28,6,old,122.170,122.360,JJ,11.1260,5.75,3
audio13.TextGrid,28,7,man,122.360,122.580,NN,11.2012,5.82,3
audio13.TextGrid,28,8,said,122.580,122.770,VBD,7.1231,6.01,3
audio13.TextGrid,28,9,aloud,122.770,123.170,JJ,8.6728,3.51,4
audio13.TextGrid,29,1,god,124.040,124.390,NN,16.4725,5.57,3
audio13.TextGrid,29,2,help,124.390,124.650,VBZ,10.8958,5.75,4
audio13.TextGrid,29,3,him,124.650,124.760,PRP,12.7338,6.11,2
audio13.TextGrid,29,4,to,124.760,124.890,TO,4.3201,7.43,2
audio13.TextGrid,29,5,take,124.890,125.160,VB,8.4455,5.92,3
audio13.TextGrid,29,6,it,125.160,125.370,PRP,7.5409,6.95,2
audio13.TextGrid,30,1,he,126.930,127.070,PRP,5.5326,6.69,2
audio13.TextGrid,30,2,did,127.070,127.210,VBD,8.2225,5.96,3
audio13.TextGrid,30,3,not,127.210,127.460,RB,8.3443,6.69,3
audio13.TextGrid,30,4,take,127.460,127.600,VB,9.4866,5.92,3
audio13.TextGrid,30,5,it,127.600,127.690,PRP,7.5488,6.95,2
audio13.TextGrid,31,1,though,127.690,127.940,IN,12.3320,5.5,2
audio13.TextGrid,31,2,he,128.340,128.450,PRP,7.2734,6.69,2
audio13.TextGrid,31,3,was,128.450,128.630,VBD,5.9283,6.82,3
audio13.TextGrid,31,4,gone,128.630,129.050,VBN,15.0372,5.17,3
audio13.TextGrid,31,5,and,129.290,129.400,CC,5.3110,7.41,2
audio13.TextGrid,31,6,the,129.400,129.500,DT,5.4487,7.73,2
audio13.TextGrid,31,7,old,129.500,129.690,JJ,10.7821,5.75,3
audio13.TextGrid,31,8,man,129.690,129.900,NN,11.1526,5.82,3
audio13.TextGrid,31,9,felt,129.900,130.160,VBD,15.4593,5.13,4
audio13.TextGrid,31,10,nothing,130.160,130.610,NN,14.7246,5.55,5
audio13.TextGrid,32,1,he,132.080,132.180,PRP,5.5326,6.69,2
audio13.TextGrid,32,2,can,132.180,132.400,MD,7.6180,6.46,3
audio13.TextGrid,32,3,t,132.400,132.430,VB,5.6014,5.43,1
audio13.TextGrid,32,4,have,132.430,132.530,VB,8.5867,6.71,3
audio13.TextGrid,32,5,gone,132.530,132.900,VBN,14.5263,5.17,3
audio13.TextGrid,32,6,he,133.230,133.360,PRP,8.4293,6.69,2
audio13.TextGrid,32,7,said,133.360,133.670,VBD,5.5727,6.01,3
audio13.TextGrid,33,1,christ,134.180,134.660,NN,9.4938,4.79,5
audio13.TextGrid,33,2,knows,134.660,135.040,VBZ,14.3895,5.07,3
audio13.TextGrid,33,3,he,135.040,135.120,PRP,8.2365,6.69,2
audio13.TextGrid,33,4,can,135.120,135.330,MD,7.9826,6.46,3
audio13.TextGrid,33,5,t,135.330,135.360,VB,5.6023,5.43,1
audio13.TextGrid,33,6,have,135.360,135.450,VB,8.5750,6.71,3
audio13.TextGrid,33,7,gone,135.450,135.820,VBN,14.5221,5.17,3
audio13.TextGrid,34,1,he,136.430,136.550,PRP,5.5326,6.69,2
audio13.TextGrid,34,2,s,136.550,136.590,VBD,4.8876,5.86,1
audio13.TextGrid,34,3,making,136.590,136.900,VBG,12.4552,5.54,5
audio13.TextGrid,34,4,a,136.900,136.960,DT,4.5851,7.36,1
audio13.TextGrid,34,5,turn,136.960,137.500,NN,13.8009,5.32,3
audio13.TextGrid,35,1,maybe,138.330,138.650,RB,15.5385,5.45,4
audio13.TextGrid,35,2,he,138.650,138.780,PRP,7.8327,6.69,2
audio13.TextGrid,35,3,has,138.780,138.930,VBZ,6.2317,6.37,3
audio13.TextGrid,35,4,been,138.930,139.100,VBN,8.7511,6.27,3
audio13.TextGrid,35,5,hooked,139.100,139.320,VBN,10.0104,3.92,4
audio13.TextGrid,35,6,before,139.320,139.800,IN,10.0665,5.93,5
audio13.TextGrid,35,7,and,139.800,139.900,CC,7.8298,7.41,3
audio13.TextGrid,35,8,he,139.900,140.010,PRP,9.4229,6.69,2
audio13.TextGrid,35,9,remembers,140.010,140.580,VBZ,5.4063,3.93,8
audio13.TextGrid,35,10,something,140.580,140.960,NN,14.5915,5.81,6
audio13.TextGrid,35,11,of,140.960,141.090,IN,4.5803,7.4,2
audio13.TextGrid,35,12,it,141.090,141.260,PRP,6.7198,6.95,2
audio13.TextGrid,36,1,then,143.500,143.730,RB,12.0360,6.07,3
audio13.TextGrid,36,2,he,143.730,143.850,PRP,7.8327,6.69,2
audio13.TextGrid,36,3,felt,143.850,144.030,VBD,12.3614,5.13,4
audio13.TextGrid,36,4,the,144.030,144.140,DT,3.7925,7.73,2
audio13.TextGrid,36,5,gentle,144.140,144.450,JJ,15.6219,4.17,6
audio13.TextGrid,36,6,touch,144.450,144.750,NN,14.5715,4.91,3
audio13.TextGrid,36,7,on,144.750,144.850,IN,6.2536,6.91,2
audio13.TextGrid,36,8,the,144.850,144.920,DT,2.4898,7.73,2
audio13.TextGrid,36,9,line,144.920,145.340,NN,11.1596,5.49,3
audio13.TextGrid,36,10,and,145.610,145.720,CC,6.3349,7.41,2
audio13.TextGrid,36,11,he,145.720,145.810,PRP,8.1872,6.69,2
audio13.TextGrid,36,12,was,145.810,145.960,VBD,6.2031,6.82,3
audio13.TextGrid,36,13,happy,145.960,146.440,JJ,16.7934,5.35,4
audio13.TextGrid,37,1,it,147.410,147.560,PRP,4.6034,6.95,2
audio13.TextGrid,37,2,was,147.560,147.670,VBD,5.6570,6.82,3
audio13.TextGrid,37,3,only,147.670,147.910,RB,9.2067,6.12,4
audio13.TextGrid,37,4,his,147.910,148.110,PRP$,10.4485,6.51,3
audio13.TextGrid,37,5,turn,148.110,148.590,NN,13.8420,5.32,3
audio13.TextGrid,37,6,he,148.850,148.970,PRP,10.1698,6.69,2
audio13.TextGrid,37,7,said,148.970,149.310,VBD,5.1767,6.01,3
audio13.TextGrid,37,8,he,149.310,149.390,PRP,8.5355,6.69,2
audio13.TextGrid,37,9,ll,149.770,149.880,MD,6.5572,4.66,2
audio13.TextGrid,37,10,take,149.880,150.190,VB,8.3242,5.92,3
audio13.TextGrid,37,11,it,150.190,150.390,PRP,7.5368,6.95,2
audio13.TextGrid,38,1,he,152.250,152.360,PRP,5.5326,6.69,2
audio13.TextGrid,38,2,was,152.360,152.500,VBD,5.6570,6.82,3
audio13.TextGrid,38,3,happy,152.500,152.880,JJ,16.7952,5.35,4
audio13.TextGrid,38,4,feeling,152.880,153.220,VBG,16.4414,5.13,5
audio13.TextGrid,38,5,the,153.220,153.280,DT,4.3844,7.73,2
audio13.TextGrid,38,6,gentle,153.280,153.590,JJ,15.5914,4.17,6
audio13.TextGrid,38,7,pulling,153.590,154.040,NN,18.1465,4.35,5
audio13.TextGrid,38,8,and,154.380,154.470,CC,6.2386,7.41,2
audio13.TextGrid,38,9,then,154.470,154.620,RB,11.8976,6.07,3
audio13.TextGrid,38,10,he,154.620,154.740,PRP,10.3825,6.69,2
audio13.TextGrid,38,11,felt,154.740,154.950,VBD,12.4322,5.13,4
audio13.TextGrid,38,12,something,154.950,155.270,NN,14.5596,5.81,6
