fichier,phrase_id,position,mot,onset,offset,POS,surprise_llm,freq_zipf,n_phones
audio04.TextGrid,3,5,tell,11.870,12.090,VB,7.3673,5.53,3
audio04.TextGrid,3,6,me,12.090,12.230,PRP,1.0378,6.48,2
audio04.TextGrid,3,7,when,12.230,12.370,WRB,7.4972,6.37,3
audio04.TextGrid,3,8,i,12.370,12.480,NN,3.0043,7.09,1
audio04.TextGrid,3,9,come,12.480,12.670,VBP,5.8509,5.78,3
audio04.TextGrid,3,10,back,12.670,13.010,RB,3.0385,6.04,3
audio04.TextGrid,3,11,do,13.010,13.080,VBP,11.0960,6.35,2
audio04.TextGrid,3,12,you,14.530,14.740,PRP,0.4853,6.98,2
audio04.TextGrid,3,13,think,14.740,14.950,VB,4.5098,6.08,4
audio04.TextGrid,3,14,we,14.950,15.030,PRP,5.2084,6.54,2
audio04.TextGrid,3,15,should,15.030,15.210,MD,2.6926,5.99,3
audio04.TextGrid,3,16,buy,15.210,15.430,VB,6.5166,5.32,2
audio04.TextGrid,3,17,a,15.430,15.470,DT,3.6556,7.36,1
audio04.TextGrid,3,18,terminal,15.470,15.950,NN,18.9928,4.31,7
audio04.TextGrid,3,19,of,15.950,16.020,IN,6.6687,7.4,2
audio04.TextGrid,3,20,the,16.020,16.100,DT,2.8708,7.73,2
audio04.TextGrid,3,21,lottery,16.100,16.520,NN,13.4032,4.0,5
audio04.TextGrid,3,22,with,16.520,16.700,IN,7.4370,6.85,3
audio04.TextGrid,3,23,an,16.700,16.800,DT,6.4707,6.53,2
audio04.TextGrid,3,24,eighty,16.800,17.040,NN,15.4144,3.75,3
audio04.TextGrid,3,25,five,17.040,17.450,CD,10.5531,5.45,3
audio04.TextGrid,4,1,tomorrow,18.010,18.480,NN,20.3921,5.02,6
audio04.TextGrid,4,2,is,18.480,18.610,VBZ,9.9852,7.07,2
audio04.TextGrid,4,3,the,18.610,18.820,DT,5.2725,7.73,2
audio04.TextGrid,4,4,eighty,18.820,19.030,JJ,18.0021,3.75,3
audio04.TextGrid,4,5,fifth,19.030,19.240,JJ,11.6546,4.78,3
audio04.TextGrid,4,6,day,19.330,19.750,NN,6.3538,5.95,2
audio04.TextGrid,5,1,we,21.200,21.320,PRP,12.9441,6.54,2
audio04.TextGrid,5,2,can,21.320,21.490,MD,6.0245,6.46,3
audio04.TextGrid,5,3,do,21.490,21.660,VB,5.0464,6.35,2
audio04.TextGrid,5,4,that,21.660,22.010,IN,5.2577,7.01,3
audio04.TextGrid,5,5,the,22.110,22.190,DT,9.0036,7.73,2
audio04.TextGrid,5,6,boy,22.190,22.400,NN,11.2478,5.17,2
audio04.TextGrid,5,7,said,22.400,22.810,VBD,10.0059,6.01,3
audio04.TextGrid,5,8,but,23.370,23.540,CC,9.9290,6.63,3
audio04.TextGrid,5,9,what,23.540,23.680,WP,6.6361,6.38,3
audio04.TextGrid,5,10,about,23.680,23.890,IN,2.9750,6.4,4
audio04.TextGrid,5,11,the,23.890,24.040,DT,1.2269,7.73,2
audio04.TextGrid,5,12,eighty,24.040,24.270,JJ,14.0842,3.75,3
audio04.TextGrid,5,13,seven,24.270,24.590,CD,12.3952,5.08,5
audio04.TextGrid,5,14,of,24.590,24.680,IN,6.2901,7.4,2
audio04.TextGrid,5,15,your,24.680,24.830,PRP$,6.4451,6.53,3
audio04.TextGrid,5,16,great,24.830,25.090,JJ,9.5357,5.88,4
audio04.TextGrid,5,17,record,25.090,25.520,NN,14.5527,5.21,5
audio04.TextGrid,6,1,it,26.440,26.580,PRP,11.0007,6.95,2
audio04.TextGrid,6,2,could,26.580,26.830,MD,8.6438,6.06,3
audio04.TextGrid,6,3,not,26.830,27.020,RB,4.2651,6.69,3
audio04.TextGrid,6,4,happen,27.020,27.320,VB,6.2445,5.19,5
audio04.TextGrid,6,5,twice,27.320,27.810,RB,12.0453,4.84,4
audio04.TextGrid,6,6,do,28.150,28.260,VBP,13.3431,6.35,2
audio04.TextGrid,6,7,you,28.260,28.390,PRP,2.9652,6.98,2
audio04.TextGrid,6,8,think,28.390,28.620,VB,4.0317,6.08,4
audio04.TextGrid,6,9,you,28.620,28.710,PRP,4.5641,6.98,2
audio04.TextGrid,6,10,can,28.710,28.880,MD,4.4944,6.46,3
audio04.TextGrid,6,11,find,28.880,29.170,VB,7.9921,5.76,4
audio04.TextGrid,6,12,an,29.170,29.270,DT,5.8104,6.53,2
audio04.TextGrid,6,13,eighty,29.270,29.490,NN,14.4580,3.75,3
audio04.TextGrid,6,14,five,29.490,29.880,CD,10.9707,5.45,3
audio04.TextGrid,7,1,i,30.900,31.020,NN,5.7704,7.09,1
audio04.TextGrid,7,2,can,31.020,31.180,MD,13.1783,6.46,3
audio04.TextGrid,7,3,order,31.180,31.410,NN,14.0361,5.49,4
audio04.TextGrid,7,4,one,31.410,31.710,CD,6.0373,6.47,3
audio04.TextGrid,8,1,one,32.340,32.600,CD,14.3090,6.47,3
audio04.TextGrid,8,2,sheet,32.600,33.020,NN,15.1102,4.4,3
audio04.TextGrid,8,3,that,33.230,33.440,WDT,7.5717,7.01,3
audio04.TextGrid,8,4,s,33.440,33.510,VBD,6.4516,5.86,1
audio04.TextGrid,8,5,two,33.510,33.640,CD,22.1680,6.1,2
audio04.TextGrid,8,6,dollars,33.640,34.030,NNS,14.1912,4.78,5
audio04.TextGrid,8,7,and,34.030,34.150,CC,4.8690,7.41,2
audio04.TextGrid,8,8,a,34.150,34.190,DT,4.0473,7.36,1
audio04.TextGrid,8,9,half,34.190,34.510,NN,8.1307,5.41,3
audio04.TextGrid,9,1,who,35.100,35.210,WP,15.0819,6.34,2
audio04.TextGrid,9,2,can,35.210,35.410,MD,7.0019,6.46,3
audio04.TextGrid,9,3,we,35.410,35.520,PRP,4.0746,6.54,2
audio04.TextGrid,9,4,borrow,35.520,35.850,VB,16.0254,4.0,4
audio04.TextGrid,9,5,that,35.850,36.050,IN,8.5809,7.01,3
audio04.TextGrid,10,1,from,36.050,36.410,IN,16.4720,6.63,4
audio04.TextGrid,10,2,that,37.320,37.550,DT,9.5395,7.01,3
audio04.TextGrid,10,3,s,37.550,37.630,JJ,5.7220,5.86,1
audio04.TextGrid,10,4,easy,37.630,38.010,JJ,22.2017,5.29,3
audio04.TextGrid,10,5,i,38.010,38.110,NN,8.3157,7.09,1
audio04.TextGrid,10,6,can,38.110,38.250,MD,7.6775,6.46,3
audio04.TextGrid,10,7,always,38.250,38.560,RB,10.2222,5.76,5
audio04.TextGrid,10,8,borrow,38.560,38.860,VB,17.1062,4.0,4
audio04.TextGrid,10,9,two,38.860,39.000,CD,10.6849,6.1,2
audio04.TextGrid,10,10,dollars,39.000,39.350,NNS,9.4224,4.78,5
audio04.TextGrid,10,11,and,39.350,39.450,CC,4.6275,7.41,2
audio04.TextGrid,10,12,a,39.450,39.510,DT,3.4459,7.36,1
audio04.TextGrid,10,13,half,39.510,39.840,NN,7.6825,5.41,3
audio04.TextGrid,11,1,i,41.040,41.150,NN,5.7704,7.09,1
audio04.TextGrid,11,2,think,41.150,41.340,VBP,13.1226,6.08,4
audio04.TextGrid,11,3,perhaps,41.340,41.730,RB,16.2607,5.09,6
audio04.TextGrid,11,4,i,41.730,41.860,NNS,5.4884,7.09,1
audio04.TextGrid,11,5,can,41.860,42.150,MD,4.7126,6.46,3
audio04.TextGrid,11,6,too,42.150,42.550,RB,12.5579,5.95,2
audio04.TextGrid,11,7,but,42.770,42.900,CC,9.6005,6.63,3
audio04.TextGrid,11,8,i,42.900,43.000,JJ,2.2162,7.09,1
audio04.TextGrid,11,9,try,43.000,43.250,NN,9.5730,5.5,3
audio04.TextGrid,11,10,not,43.250,43.450,RB,2.8863,6.69,3
audio04.TextGrid,11,11,to,43.450,43.550,TO,0.2977,7.43,2
audio04.TextGrid,11,12,borrow,43.550,44.060,VB,17.5348,4.0,4
audio04.TextGrid,12,1,first,44.690,45.010,RB,16.2211,6.11,4
audio04.TextGrid,12,2,you,45.010,45.100,PRP,10.3852,6.98,2
audio04.TextGrid,12,3,borrow,45.100,45.540,VBP,15.8230,4.0,4
audio04.TextGrid,12,4,then,45.780,45.940,RB,10.7354,6.07,3
audio04.TextGrid,12,5,you,45.940,46.100,PRP,2.5968,6.98,2
audio04.TextGrid,12,6,beg,46.100,46.560,VBP,11.8707,4.05,3
audio04.TextGrid,13,1,keep,47.970,48.230,VB,15.3550,5.66,3
audio04.TextGrid,13,2,warm,48.230,48.530,JJ,15.7062,4.71,4
audio04.TextGrid,13,3,old,48.530,48.730,JJ,12.5668,5.75,3
audio04.TextGrid,13,4,man,48.730,49.060,NN,8.3693,5.82,3
audio04.TextGrid,13,5,the,49.240,49.330,DT,8.3557,7.73,2
audio04.TextGrid,13,6,boy,49.330,49.560,NN,9.0960,5.17,2
audio04.TextGrid,13,7,said,49.560,49.890,VBD,12.1425,6.01,3
audio04.TextGrid,14,1,remember,50.430,50.810,NN,16.7570,5.38,7
audio04.TextGrid,14,2,we,50.810,50.980,PRP,8.6488,6.54,2
audio04.TextGrid,14,3,are,50.980,51.110,VBP,2.7758,6.74,2
audio04.TextGrid,14,4,in,51.110,51.230,IN,5.6532,7.27,2
audio04.TextGrid,14,5,september,51.230,51.810,NN,9.0746,5.15,8
audio04.TextGrid,15,1,the,53.150,53.240,DT,11.8924,7.73,2
audio04.TextGrid,15,2,month,53.240,53.590,NN,12.1315,5.25,4
audio04.TextGrid,15,3,when,53.590,53.780,WRB,10.8488,6.37,4
audio04.TextGrid,15,4,the,53.780,53.870,DT,3.2241,7.73,2
audio04.TextGrid,15,5,great,53.870,54.220,JJ,7.2399,5.88,4
audio04.TextGrid,15,6,fish,54.220,54.520,JJ,12.2867,4.9,3
audio04.TextGrid,15,7,come,54.520,54.960,VBP,10.1784,5.78,3
audio04.TextGrid,15,8,the,55.280,55.400,DT,8.8788,7.73,2
audio04.TextGrid,15,9,old,55.400,55.600,JJ,7.5283,5.75,3
audio04.TextGrid,15,10,man,55.600,55.850,NN,6.0901,5.82,3
audio04.TextGrid,15,11,said,55.850,56.230,VBD,11.2871,6.01,3
audio04.TextGrid,16,1,anyone,56.930,57.320,NN,19.8465,5.38,6
audio04.TextGrid,16,2,can,57.320,57.510,MD,6.3734,6.46,3
audio04.TextGrid,16,3,be,57.510,57.660,VB,5.4553,6.79,2
audio04.TextGrid,16,4,a,57.660,57.720,DT,2.2477,7.36,1
audio04.TextGrid,16,5,fisherman,57.720,58.190,NN,20.0298,3.49,7
audio04.TextGrid,16,6,in,58.190,58.310,IN,5.1341,7.27,2
audio04.TextGrid,17,1,may,58.310,58.690,MD,15.4415,5.98,2
audio04.TextGrid,17,2,i,60.450,60.590,VB,12.5907,7.09,1
audio04.TextGrid,17,3,go,60.590,60.790,VB,7.7624,6.03,2
audio04.TextGrid,17,4,now,60.790,61.000,RB,9.9755,6.18,2
audio04.TextGrid,17,5,for,61.000,61.130,IN,7.1287,7.01,2
audio04.TextGrid,17,6,the,61.130,61.240,DT,3.2230,7.73,2
audio04.TextGrid,17,7,sardines,61.240,61.800,NNS,23.2511,2.93,7
audio04.TextGrid,17,8,the,62.160,62.230,DT,9.6514,7.73,2
audio04.TextGrid,17,9,boy,62.230,62.440,NN,10.9297,5.17,2
audio04.TextGrid,17,10,said,62.440,62.920,VBD,8.0455,6.01,3
audio04.TextGrid,18,1,when,65.380,65.500,WRB,14.5784,6.37,3
audio04.TextGrid,18,2,the,65.500,65.560,DT,6.8679,7.73,2
audio04.TextGrid,18,3,boy,65.560,65.770,NN,10.3653,5.17,2
audio04.TextGrid,18,4,came,65.770,66.060,VBD,9.2663,5.5,3
audio04.TextGrid,18,5,back,66.060,66.370,RB,5.1598,6.04,3
audio04.TextGrid,18,6,the,66.370,66.490,DT,9.0306,7.73,2
audio04.TextGrid,18,7,old,66.490,66.700,JJ,9.0833,5.75,3
audio04.TextGrid,18,8,man,66.700,66.980,NN,3.9272,5.82,3
audio04.TextGrid,18,9,was,66.980,67.130,VBD,4.1246,6.82,3
audio04.TextGrid,18,10,asleep,67.130,67.500,RB,16.4317,4.36,5
audio04.TextGrid,18,11,in,67.500,67.580,IN,8.6326,7.27,2
audio04.TextGrid,18,12,the,67.580,67.670,DT,1.4090,7.73,2
audio04.TextGrid,18,13,chair,67.670,68.090,NN,11.8620,4.69,3
audio04.TextGrid,18,14,and,68.090,68.170,CC,4.6036,7.41,2
audio04.TextGrid,18,15,the,68.170,68.250,DT,4.0754,7.73,2
audio04.TextGrid,18,16,sun,68.250,68.500,NN,9.0037,4.97,3
audio04.TextGrid,18,17,was,68.500,68.720,VBD,4.2304,6.82,3
audio04.TextGrid,18,18,down,68.720,69.120,IN,8.0079,5.88,3
audio04.TextGrid,18,19,the,69.680,69.770,DT,4.8872,7.73,2
audio04.TextGrid,18,20,boy,69.770,70.010,NN,8.0257,5.17,2
audio04.TextGrid,18,21,took,70.010,70.230,VBD,17.0593,5.51,3
audio04.TextGrid,18,22,the,70.230,70.380,DT,3.1453,7.73,2
audio04.TextGrid,18,23,old,70.380,70.610,JJ,5.3386,5.75,3
audio04.TextGrid,18,24,army,70.610,70.910,NN,13.5660,5.06,4
audio04.TextGrid,18,25,blanket,70.910,71.300,NN,17.1008,4.07,7
audio04.TextGrid,18,26,off,71.300,71.460,IN,7.8262,5.93,2
audio04.TextGrid,18,27,the,71.460,71.550,DT,1.6885,7.73,2
audio04.TextGrid,18,28,bed,71.550,71.900,NN,10.2047,5.07,3
audio04.TextGrid,18,29,and,71.900,72.070,CC,2.6003,7.41,2
audio04.TextGrid,18,30,spread,72.070,72.400,NN,13.6853,4.81,5
audio04.TextGrid,18,31,it,72.400,72.500,PRP,5.8931,6.95,2
audio04.TextGrid,18,32,over,72.500,72.680,IN,6.3926,6.08,3
audio04.TextGrid,18,33,the,72.680,72.770,DT,1.7607,7.73,2
audio04.TextGrid,18,34,back,72.770,73.020,NN,7.3874,6.04,3
audio04.TextGrid,18,35,of,73.020,73.100,IN,1.0795,7.4,2
audio04.TextGrid,18,36,the,73.100,73.200,DT,1.4603,7.73,2
audio04.TextGrid,18,37,chair,73.200,73.650,NN,5.5005,4.69,3
audio04.TextGrid,18,38,and,73.650,73.800,CC,2.3031,7.41,3
audio04.TextGrid,18,39,over,73.800,73.980,IN,6.2942,6.08,3
audio04.TextGrid,18,40,the,73.980,74.120,DT,0.3416,7.73,2
audio04.TextGrid,18,41,old,74.120,74.330,JJ,5.7098,5.75,3
audio04.TextGrid,18,42,man,74.330,74.570,NN,5.2106,5.82,3
audio04.TextGrid,18,43,s,74.570,74.610,VBZ,8.0775,5.86,1
audio04.TextGrid,18,44,shoulders,74.610,75.210,NNS,26.9575,4.18,6
audio04.TextGrid,19,1,they,76.070,76.170,PRP,20.3883,6.5,2
audio04.TextGrid,19,2,were,76.170,76.300,VBD,5.8725,6.34,2
audio04.TextGrid,19,3,strange,76.300,76.850,JJ,13.6852,4.64,6
audio04.TextGrid,19,4,shoulders,76.850,77.380,NNS,16.7972,4.18,6
audio04.TextGrid,20,1,still,77.920,78.150,RB,17.2863,5.92,4
audio04.TextGrid,20,2,powerful,78.150,78.790,JJ,12.5918,4.85,6
audio04.TextGrid,20,3,although,78.790,79.090,IN,18.5706,5.3,4
audio04.TextGrid,20,4,very,79.090,79.400,RB,10.8254,6.0,4
audio04.TextGrid,20,5,old,79.400,79.860,JJ,9.8157,5.75,3
audio04.TextGrid,20,6,and,80.100,80.200,CC,5.7400,7.41,2
audio04.TextGrid,20,7,the,80.200,80.290,DT,7.0062,7.73,2
audio04.TextGrid,20,8,neck,80.290,80.580,NN,13.2435,4.63,3
audio04.TextGrid,20,9,was,80.580,80.720,VBD,6.9626,6.82,3
audio04.TextGrid,20,10,still,80.720,80.980,RB,5.4384,5.92,4
audio04.TextGrid,20,11,strong,80.980,81.400,JJ,6.5347,5.22,5
audio04.TextGrid,20,12,too,81.400,81.760,RB,9.6087,5.95,2
audio04.TextGrid,20,13,and,81.760,81.870,CC,7.4654,7.41,2
audio04.TextGrid,20,14,the,81.870,81.960,DT,3.1836,7.73,2
audio04.TextGrid,20,15,creases,81.960,82.420,NNS,24.9148,2.71,6
audio04.TextGrid,20,16,did,82.420,82.600,VBD,4.7928,5.96,3
audio04.TextGrid,20,17,not,82.600,82.830,RB,1.2908,6.69,3
audio04.TextGrid,20,18,show,82.830,83.090,VB,7.3502,5.68,2
audio04.TextGrid,20,19,so,83.090,83.270,RB,7.1161,6.52,2
audio04.TextGrid,20,20,much,83.270,83.550,JJ,1.8354,6.0,3
audio04.TextGrid,20,21,when,83.550,83.670,WRB,11.8267,6.37,3
audio04.TextGrid,20,22,the,83.670,83.760,DT,3.3837,7.73,2
audio04.TextGrid,20,23,old,83.760,83.960,JJ,8.6762,5.75,3
audio04.TextGrid,20,24,man,83.960,84.190,NN,4.8076,5.82,3
audio04.TextGrid,20,25,was,84.190,84.330,VBD,2.1759,6.82,3
audio04.TextGrid,20,26,asleep,84.330,84.770,JJ,16.2306,4.36,5
audio04.TextGrid,20,27,and,85.090,85.180,CC,7.2307,7.41,2
audio04.TextGrid,20,28,his,85.180,85.330,PRP$,6.0879,6.51,3
audio04.TextGrid,20,29,head,85.330,85.590,NN,4.4779,5.51,3
audio04.TextGrid,20,30,fallen,85.590,85.930,VBN,18.8023,4.39,5
audio04.TextGrid,20,31,forward,85.930,86.490,RB,13.3015,5.12,6
audio04.TextGrid,21,1,his,87.510,87.650,PRP$,16.5981,6.51,3
audio04.TextGrid,21,2,shirt,87.650,87.970,NN,14.5043,4.63,3
audio04.TextGrid,21,3,had,87.970,88.090,VBD,14.8007,6.33,3
audio04.TextGrid,21,4,been,88.090,88.270,VBN,3.3214,6.27,3
audio04.TextGrid,21,5,patched,88.270,88.790,VBN,10.9880,3.19,4
audio04.TextGrid,21,6,so,88.790,88.960,RB,7.2920,6.52,2
audio04.TextGrid,21,7,many,88.960,89.190,JJ,3.9128,5.91,4
audio04.TextGrid,21,8,times,89.190,89.750,NNS,1.5537,5.56,4
audio04.TextGrid,21,9,that,89.750,89.860,IN,7.1338,7.01,3
audio04.TextGrid,21,10,it,89.860,89.920,PRP,2.1076,6.95,2
audio04.TextGrid,21,11,was,89.920,90.090,VBD,3.0674,6.82,3
audio04.TextGrid,21,12,like,90.090,90.310,IN,7.2152,6.41,3
audio04.TextGrid,21,13,the,90.310,90.380,DT,4.0997,7.73,2
audio04.TextGrid,21,14,sail,90.380,90.840,NN,11.8141,4.01,3
audio04.TextGrid,22,1,and,91.300,91.390,CC,13.4350,7.41,2
audio04.TextGrid,22,2,the,91.390,91.480,DT,6.4323,7.73,2
audio04.TextGrid,22,3,patches,91.480,91.930,NNS,17.8921,3.86,5
audio04.TextGrid,22,4,were,91.930,92.070,VBD,8.2523,6.34,2
audio04.TextGrid,22,5,faded,92.070,92.470,VBN,16.6565,3.73,5
audio04.TextGrid,22,6,to,92.470,92.540,TO,4.0071,7.43,2
audio04.TextGrid,22,7,many,92.540,92.780,JJ,10.4479,5.91,4
audio04.TextGrid,22,8,different,92.780,93.110,JJ,9.4497,5.59,7
audio04.TextGrid,22,9,shades,93.110,93.540,NNS,14.8974,4.0,4
audio04.TextGrid,22,10,by,93.540,93.730,IN,7.1688,6.66,2
audio04.TextGrid,22,11,the,93.730,93.830,DT,2.0193,7.73,2
audio04.TextGrid,22,12,sun,93.830,94.260,NN,10.2361,4.97,3
audio04.TextGrid,23,1,the,95.130,95.230,DT,11.8924,7.73,2
audio04.TextGrid,23,2,old,95.230,95.480,JJ,9.2031,5.75,3
audio04.TextGrid,23,3,man,95.480,95.720,NN,4.4194,5.82,3
audio04.TextGrid,23,4,s,95.720,95.810,VBZ,7.8540,5.86,1
audio04.TextGrid,23,5,head,95.810,96.070,NN,19.1184,5.51,3
audio04.TextGrid,23,6,was,96.070,96.230,VBD,10.4403,6.82,3
audio04.TextGrid,23,7,very,96.230,96.560,RB,8.3281,6.0,4
audio04.TextGrid,23,8,old,96.560,96.800,JJ,7.7322,5.75,3
audio04.TextGrid,23,9,though,96.800,97.140,IN,12.5624,5.5,2
audio04.TextGrid,23,10,and,97.320,97.450,CC,3.8881,7.41,3
audio04.TextGrid,23,11,with,97.450,97.610,IN,8.3886,6.85,3
audio04.TextGrid,23,12,his,97.610,97.740,PRP$,3.2542,6.51,3
audio04.TextGrid,23,13,eyes,97.740,98.050,NNS,6.8597,5.21,2
audio04.TextGrid,23,14,closed,98.050,98.550,VBD,8.4973,4.9,5
audio04.TextGrid,23,15,there,98.550,98.660,EX,6.2906,6.31,3
audio04.TextGrid,23,16,was,98.660,98.830,VBD,0.9405,6.82,3
audio04.TextGrid,23,17,no,98.830,99.000,DT,0.9439,6.35,2
audio04.TextGrid,23,18,life,99.000,99.350,NN,10.2113,5.89,3
audio04.TextGrid,23,19,in,99.350,99.450,IN,3.0663,7.27,2
audio04.TextGrid,23,20,his,99.450,99.670,PRP$,1.9352,6.51,3
audio04.TextGrid,23,21,face,99.670,100.160,NN,3.6930,5.45,3
audio04.TextGrid,24,1,the,100.870,100.960,DT,11.8924,7.73,2
audio04.TextGrid,24,2,newspaper,100.960,101.540,NN,15.1715,4.6,7
audio04.TextGrid,24,3,lay,101.540,101.710,VBD,14.6814,4.64,2
audio04.TextGrid,24,4,across,101.710,102.050,IN,14.5163,5.25,5
audio04.TextGrid,24,5,his,102.050,102.230,PRP$,8.7796,6.51,3
audio04.TextGrid,24,6,knees,102.230,102.640,NNS,12.9797,4.18,3
audio04.TextGrid,24,7,and,103.030,103.120,CC,4.5937,7.41,2
audio04.TextGrid,24,8,the,103.120,103.190,DT,4.8083,7.73,2
audio04.TextGrid,24,9,weight,103.190,103.400,NN,13.0698,5.02,3
audio04.TextGrid,24,10,of,103.400,103.470,IN,1.2286,7.4,2
audio04.TextGrid,24,11,his,103.470,103.630,PRP$,2.2176,6.51,3
audio04.TextGrid,24,12,arm,103.630,103.940,NN,7.9573,4.73,3
audio04.TextGrid,24,13,held,103.940,104.160,VBD,11.2262,5.24,4
audio04.TextGrid,24,14,it,104.160,104.220,PRP,5.7138,6.95,2
audio04.TextGrid,24,15,there,104.220,104.500,RB,6.6938,6.31,3
audio04.TextGrid,24,16,in,104.500,104.580,IN,4.8226,7.27,2
audio04.TextGrid,24,17,the,104.580,104.690,DT,2.2273,7.73,2
audio04.TextGrid,24,18,evening,104.690,104.990,NN,10.3342,4.86,5
audio04.TextGrid,24,19,breeze,104.990,105.580,NN,20.2136,3.86,4
audio04.TextGrid,25,1,he,106.220,106.300,PRP,13.2074,6.69,2
audio04.TextGrid,25,2,was,106.300,106.820,VBD,4.9565,6.82,3
audio04.TextGrid,25,3,barefooted,106.820,107.370,VBN,29.6745,2.11,8
audio04.TextGrid,25,4,the,108.690,108.760,DT,8.2360,7.73,2
audio04.TextGrid,25,5,boy,108.760,108.990,NN,10.6413,5.17,2
audio04.TextGrid,25,6,left,108.990,109.250,VBD,11.7829,5.62,4
audio04.TextGrid,25,7,him,109.250,109.360,PRP,6.3767,6.11,2
audio04.TextGrid,25,8,there,109.360,109.650,RB,7.8392,6.31,3
audio04.TextGrid,25,9,and,109.650,109.780,CC,3.7553,7.41,3
audio04.TextGrid,25,10,when,109.780,109.890,WRB,7.2663,6.37,3
audio04.TextGrid,25,11,he,109.890,110.010,PRP,1.7922,6.69,2
audio04.TextGrid,25,12,came,110.010,110.230,VBD,6.4912,5.5,3
audio04.TextGrid,25,13,back,110.230,110.470,RP,2.3396,6.04,3
audio04.TextGrid,25,14,the,110.470,110.600,DT,5.1024,7.73,2
audio04.TextGrid,25,15,old,110.600,110.790,JJ,8.4862,5.75,3
audio04.TextGrid,25,16,man,110.790,111.000,NN,1.7198,5.82,3
audio04.TextGrid,25,17,was,111.000,111.130,VBD,3.1451,6.82,3
audio04.TextGrid,25,18,still,111.130,111.360,RB,6.3629,5.92,4
audio04.TextGrid,25,19,asleep,111.360,111.800,JJ,16.5579,4.36,5
audio04.TextGrid,26,1,wake,113.380,113.580,VB,20.2344,4.76,3
audio04.TextGrid,26,2,up,113.580,113.760,RP,0.5040,6.39,2
audio04.TextGrid,26,3,old,113.760,113.950,JJ,14.1521,5.75,3
audio04.TextGrid,26,4,man,113.950,114.260,NN,6.5652,5.82,3
audio04.TextGrid,26,5,the,114.500,114.600,DT,8.2130,7.73,2
audio04.TextGrid,26,6,boy,114.600,114.820,NN,9.5104,5.17,2
audio04.TextGrid,26,7,said,114.820,115.180,VBD,9.3031,6.01,3
audio04.TextGrid,26,8,and,115.180,115.300,CC,7.4038,7.41,2
audio04.TextGrid,26,9,put,115.300,115.490,VBD,10.2353,5.66,3
audio04.TextGrid,26,10,his,115.490,115.610,PRP$,2.9945,6.51,3
audio04.TextGrid,26,11,hand,115.610,115.880,NN,7.4491,5.41,4
audio04.TextGrid,26,12,on,115.880,116.020,IN,1.2479,6.91,2
audio04.TextGrid,26,13,one,116.020,116.160,CD,9.9394,6.47,3
audio04.TextGrid,26,14,of,116.160,116.250,IN,0.5028,7.4,2
audio04.TextGrid,26,15,the,116.250,116.350,DT,1.6016,7.73,2
audio04.TextGrid,26,16,old,116.350,116.550,JJ,8.1701,5.75,3
audio04.TextGrid,26,17,man,116.550,116.790,NN,0.8785,5.82,3
audio04.TextGrid,26,18,s,116.790,116.880,NN,6.9230,5.86,1
audio04.TextGrid,26,19,knees,116.880,117.390,NNS,22.7366,4.18,3
audio04.TextGrid,27,1,the,118.440,118.540,DT,11.8924,7.73,2
audio04.TextGrid,27,2,old,118.540,118.720,JJ,9.2031,5.75,3
audio04.TextGrid,27,3,man,118.720,118.940,NN,4.4194,5.82,3
audio04.TextGrid,27,4,opened,118.940,119.260,VBD,15.6338,4.85,5
audio04.TextGrid,27,5,his,119.260,119.420,PRP$,2.6927,6.51,3
audio04.TextGrid,27,6,eyes,119.420,119.970,NNS,7.0934,5.21,2
audio04.TextGrid,27,7,and,120.050,120.180,CC,3.3699,7.41,2
audio04.TextGrid,27,8,for,120.180,120.320,IN,9.2847,7.01,2
audio04.TextGrid,27,9,a,120.320,120.370,DT,6.3339,7.36,1
audio04.TextGrid,27,10,moment,120.370,120.740,NN,8.0663,5.24,6
audio04.TextGrid,27,11,he,120.740,120.820,PRP,2.1637,6.69,2
audio04.TextGrid,27,12,was,120.820,120.970,VBD,4.4803,6.82,3
audio04.TextGrid,27,13,coming,120.970,121.310,VBG,8.5380,5.4,5
audio04.TextGrid,27,14,back,121.310,121.560,RB,3.5701,6.04,3
audio04.TextGrid,27,15,from,121.560,121.740,IN,3.5125,6.63,4
audio04.TextGrid,27,16,a,121.740,121.770,DT,2.9544,7.36,1
audio04.TextGrid,27,17,long,121.770,122.170,JJ,4.8322,5.81,3
audio04.TextGrid,27,18,way,122.170,122.360,NN,9.0278,6.01,2
audio04.TextGrid,27,19,away,122.360,122.840,RB,4.3983,5.62,3
audio04.TextGrid,28,1,then,123.770,123.950,RB,17.9329,6.07,3
audio04.TextGrid,28,2,he,123.950,124.080,PRP,9.1670,6.69,2
audio04.TextGrid,28,3,smiled,124.080,124.670,VBD,18.5232,3.86,5
audio04.TextGrid,28,4,what,126.040,126.170,WP,10.1344,6.38,3
audio04.TextGrid,28,5,have,126.170,126.270,VBP,9.3467,6.71,3
audio04.TextGrid,28,6,you,126.270,126.390,PRP,2.9355,6.98,2
audio04.TextGrid,28,7,got,126.390,126.910,VBD,6.1095,5.91,3
audio04.TextGrid,28,8,he,126.970,127.140,PRP,7.8793,6.69,2
audio04.TextGrid,28,9,asked,127.140,127.590,VBD,9.7749,5.3,3
audio04.TextGrid,29,1,supper,128.350,128.750,NN,22.5078,3.74,4
audio04.TextGrid,29,2,said,128.940,129.130,VBD,17.1499,6.01,3
audio04.TextGrid,29,3,the,129.130,129.200,DT,6.4365,7.73,2
