fichier,phrase_id_con,position_con,mot_con,onset,offset_con,POS,surprisal_bits,oov,phrase_id_dep,position_dep,mot_dep,offset_dep,relation,tete,tete_position,tete_onset,profondeur,dist_pos,dist_temps,est_tete,mot,offset,duree
audio01.TextGrid,11.0,12.0,furled,36.52,36.96,VBN,3.8305,1.0,7,12,FURLED,36.96,,ROOT,0.0,,0.0,,,True,furled,36.96,0.4399999999999977
audio01.TextGrid,11.0,13.0,around,36.96,37.11,RP,6.1699,0.0,7,13,AROUND,37.11,,FURLED,12.0,36.52,1.0,1.0,0.4399999999999977,True,around,37.11,0.14999999999999858
audio01.TextGrid,11.0,14.0,the,37.11,37.19,DT,0.7806,0.0,7,14,THE,37.19,,MAST,15.0,37.19,3.0,1.0,0.0799999999999983,False,the,37.19,0.0799999999999983
audio01.TextGrid,11.0,15.0,mast,37.19,37.76,NN,4.8869,1.0,7,15,MAST,37.76,,AROUND,13.0,36.96,2.0,2.0,0.22999999999999687,True,mast,37.76,0.5700000000000003
audio01.TextGrid,12.0,1.0,the,38.59,38.67,DT,0.7806,0.0,8,1,THE,38.67,,LOOKED,11.0,42.13,1.0,10.0,3.539999999999999,False,the,38.67,0.0799999999999983
audio01.TextGrid,12.0,2.0,sail,38.67,39.06,NN,4.8869,1.0,8,2,SAIL,39.06,,LOOKED,11.0,42.13,1.0,9.0,3.460000000000001,False,sail,39.06,0.39000000000000057
audio01.TextGrid,12.0,3.0,was,39.06,39.3,VBD,3.0516,0.0,8,3,WAS,39.3,,LOOKED,11.0,42.13,1.0,8.0,3.0700000000000003,False,was,39.3,0.23999999999999488
audio01.TextGrid,12.0,4.0,patched,39.3,39.74,VBN,3.8305,1.0,8,4,PATCHED,39.74,,LOOKED,11.0,42.13,1.0,7.0,2.8300000000000054,False,patched,39.74,0.44000000000000483
audio01.TextGrid,12.0,5.0,with,39.74,39.89,IN,4.6303,0.0,8,5,WITH,39.89,,LOOKED,11.0,42.13,1.0,6.0,2.3900000000000006,False,with,39.89,0.14999999999999858
audio01.TextGrid,12.0,6.0,flour,39.93,40.26,JJ,5.118,1.0,8,6,FLOUR,40.26,,LOOKED,11.0,42.13,1.0,5.0,2.200000000000003,False,flour,40.26,0.3299999999999983
audio01.TextGrid,12.0,7.0,sacks,40.26,40.79,NNS,12.562,0.0,8,7,SACKS,40.79,,LOOKED,11.0,42.13,1.0,4.0,1.8700000000000045,False,sacks,40.79,0.5300000000000011
audio01.TextGrid,12.0,8.0,and,40.79,41.03,CC,0.5482,0.0,8,8,AND,41.03,,LOOKED,11.0,42.13,1.0,3.0,1.3400000000000034,False,and,41.03,0.240000000000002
audio01.TextGrid,12.0,9.0,furled,41.33,41.91,VBD,2.3092,1.0,8,9,FURLED,41.91,,LOOKED,11.0,42.13,1.0,2.0,0.8000000000000043,False,furled,41.91,0.5799999999999983
audio01.TextGrid,12.0,10.0,it,41.91,42.13,PRP,1.5724,0.0,8,10,IT,42.13,,LOOKED,11.0,42.13,1.0,1.0,0.22000000000000597,False,it,42.13,0.22000000000000597
audio01.TextGrid,12.0,11.0,looked,42.13,42.37,VBN,11.0593,0.0,8,11,LOOKED,42.37,,ROOT,0.0,,0.0,,,True,looked,42.37,0.23999999999999488
audio01.TextGrid,12.0,12.0,like,42.37,42.59,IN,7.6522,0.0,8,12,LIKE,42.59,,LOOKED,11.0,42.13,1.0,1.0,0.23999999999999488,True,like,42.59,0.22000000000000597
audio01.TextGrid,12.0,13.0,the,42.63,42.73,DT,0.7806,0.0,8,13,THE,42.73,,DEFEAT,17.0,43.79,3.0,4.0,1.1599999999999966,False,the,42.73,0.09999999999999432
audio01.TextGrid,12.0,14.0,flag,42.78,43.18,NN,12.0996,0.0,8,14,FLAG,43.18,,DEFEAT,17.0,43.79,3.0,3.0,1.009999999999998,False,flag,43.18,0.3999999999999986
audio01.TextGrid,12.0,15.0,of,43.18,43.28,IN,2.0839,0.0,8,15,OF,43.28,,DEFEAT,17.0,43.79,3.0,2.0,0.6099999999999994,False,of,43.28,0.10000000000000142
audio01.TextGrid,13.0,1.0,permanent,43.34,43.79,JJ,11.5103,0.0,8,16,PERMANENT,43.79,,DEFEAT,17.0,43.79,3.0,1.0,0.44999999999999574,False,permanent,43.79,0.44999999999999574
audio01.TextGrid,13.0,2.0,defeat,43.79,44.35,VB,11.3185,0.0,8,17,DEFEAT,44.35,,LIKE,12.0,42.37,2.0,5.0,1.4200000000000017,True,defeat,44.35,0.5600000000000023
audio01.TextGrid,14.0,1.0,the,45.91,46.01,DT,0.7806,0.0,9,1,THE,46.01,,BACK,13.0,48.73,1.0,12.0,2.8200000000000003,False,the,46.01,0.10000000000000142
audio01.TextGrid,14.0,2.0,old,46.01,46.22,JJ,7.9253,0.0,9,2,OLD,46.22,,BACK,13.0,48.73,1.0,11.0,2.719999999999999,False,old,46.22,0.21000000000000085
audio01.TextGrid,14.0,3.0,man,46.22,46.46,NN,10.0996,0.0,9,3,MAN,46.46,,BACK,13.0,48.73,1.0,10.0,2.509999999999998,False,man,46.46,0.240000000000002
audio01.TextGrid,14.0,4.0,was,46.46,46.69,VBD,3.0516,0.0,9,4,WAS,46.69,,BACK,13.0,48.73,1.0,9.0,2.269999999999996,False,was,46.69,0.22999999999999687
audio01.TextGrid,14.0,5.0,thin,46.71,47.0,JJ,9.9253,0.0,9,5,THIN,47.0,,BACK,13.0,48.73,1.0,8.0,2.019999999999996,False,thin,47.0,0.28999999999999915
audio01.TextGrid,14.0,6.0,and,47.0,47.15,CC,0.5482,0.0,9,6,AND,47.15,,BACK,13.0,48.73,1.0,7.0,1.7299999999999969,False,and,47.15,0.14999999999999858
audio01.TextGrid,14.0,7.0,gaunt,47.15,47.65,NN,12.5103,1.0,9,7,GAUNT,47.65,,BACK,13.0,48.73,1.0,6.0,1.5799999999999983,False,gaunt,47.65,0.5
audio01.TextGrid,14.0,8.0,with,47.65,47.8,IN,4.6303,0.0,9,8,WITH,47.8,,BACK,13.0,48.73,1.0,5.0,1.0799999999999983,False,with,47.8,0.14999999999999858
audio01.TextGrid,14.0,9.0,deep,47.8,48.11,JJ,5.118,1.0,9,9,DEEP,48.11,,BACK,13.0,48.73,1.0,4.0,0.9299999999999997,False,deep,48.11,0.3100000000000023
audio01.TextGrid,14.0,10.0,wrinkles,48.11,48.57,NNS,5.7165,1.0,9,10,WRINKLES,48.57,,BACK,13.0,48.73,1.0,3.0,0.6199999999999974,False,wrinkles,48.57,0.46000000000000085
audio01.TextGrid,14.0,11.0,in,48.57,48.65,IN,2.4946,0.0,9,11,IN,48.65,,BACK,13.0,48.73,1.0,2.0,0.1599999999999966,False,in,48.65,0.0799999999999983
audio01.TextGrid,14.0,12.0,the,48.65,48.73,DT,0.7806,0.0,9,12,THE,48.73,,BACK,13.0,48.73,1.0,1.0,0.0799999999999983,False,the,48.73,0.0799999999999983
audio01.TextGrid,14.0,13.0,back,48.73,49.0,NN,12.6845,0.0,9,13,BACK,49.0,,ROOT,0.0,,0.0,,,True,back,49.0,0.2700000000000031
audio01.TextGrid,14.0,14.0,of,49.0,49.09,IN,2.0839,0.0,9,14,OF,49.09,,BACK,13.0,48.73,1.0,1.0,0.2700000000000031,True,of,49.09,0.09000000000000341
audio01.TextGrid,14.0,15.0,his,49.09,49.27,PRP$,2.6039,0.0,9,15,HIS,49.27,,NECK,16.0,49.27,3.0,1.0,0.17999999999999972,False,his,49.27,0.17999999999999972
audio01.TextGrid,,,,49.27,,,,,9,16,NECK,49.63,,OF,14.0,49.0,2.0,2.0,0.2700000000000031,True,NECK,49.63,0.35999999999999943
audio01.TextGrid,16.0,1.0,the,50.47,50.55,DT,0.7806,0.0,10,1,THE,50.55,,BLOTCHES,3.0,50.84,1.0,2.0,0.37000000000000455,False,the,50.55,0.0799999999999983
audio01.TextGrid,16.0,2.0,brown,50.55,50.84,JJ,5.118,1.0,10,2,BROWN,50.84,,BLOTCHES,3.0,50.84,1.0,1.0,0.29000000000000625,False,brown,50.84,0.29000000000000625
audio01.TextGrid,16.0,3.0,blotches,50.84,51.47,NNS,5.7165,1.0,10,3,BLOTCHES,51.47,,ROOT,0.0,,0.0,,,True,blotches,51.47,0.6299999999999955
audio01.TextGrid,16.0,4.0,of,51.47,51.57,IN,2.0839,0.0,10,4,OF,51.57,,BLOTCHES,3.0,50.84,1.0,1.0,0.6299999999999955,True,of,51.57,0.10000000000000142
audio01.TextGrid,16.0,5.0,the,51.57,51.66,DT,0.7806,0.0,10,5,THE,51.66,,CHEEKS,22.0,56.16,3.0,17.0,4.589999999999996,False,the,51.66,0.0899999999999963
audio01.TextGrid,16.0,6.0,benevolent,51.66,52.17,JJ,12.5103,0.0,10,6,BENEVOLENT,52.17,,CHEEKS,22.0,56.16,3.0,16.0,4.5,False,benevolent,52.17,0.5100000000000051
audio01.TextGrid,16.0,7.0,skin,52.17,52.51,NN,12.0996,0.0,10,7,SKIN,52.51,,CHEEKS,22.0,56.16,3.0,15.0,3.989999999999995,False,skin,52.51,0.3399999999999963
audio01.TextGrid,16.0,8.0,cancer,52.51,52.99,NN,10.8772,0.0,10,8,CANCER,52.99,,CHEEKS,22.0,56.16,3.0,14.0,3.6499999999999986,False,cancer,52.99,0.480000000000004
audio01.TextGrid,16.0,9.0,the,52.99,53.1,DT,0.7806,0.0,10,9,THE,53.1,,CHEEKS,22.0,56.16,3.0,13.0,3.1699999999999946,False,the,53.1,0.10999999999999943
audio01.TextGrid,16.0,10.0,sun,53.1,53.39,JJ,5.118,1.0,10,10,SUN,53.39,,CHEEKS,22.0,56.16,3.0,12.0,3.059999999999995,False,sun,53.39,0.28999999999999915
audio01.TextGrid,16.0,11.0,brings,53.39,53.8,VBZ,10.0532,0.0,10,11,BRINGS,53.8,,CHEEKS,22.0,56.16,3.0,11.0,2.769999999999996,False,brings,53.8,0.4099999999999966
audio01.TextGrid,16.0,12.0,from,53.8,53.98,IN,4.6559,0.0,10,12,FROM,53.98,,CHEEKS,22.0,56.16,3.0,10.0,2.3599999999999994,False,from,53.98,0.17999999999999972
audio01.TextGrid,16.0,13.0,its,53.98,54.17,PRP$,1.1591,0.0,10,13,ITS,54.17,,CHEEKS,22.0,56.16,3.0,9.0,2.1799999999999997,False,its,54.17,0.19000000000000483
audio01.TextGrid,16.0,14.0,reflection,54.17,54.64,NN,12.0996,0.0,10,14,REFLECTION,54.64,,CHEEKS,22.0,56.16,3.0,8.0,1.9899999999999949,False,reflection,54.64,0.46999999999999886
audio01.TextGrid,16.0,15.0,on,54.64,54.78,IN,4.3011,0.0,10,15,ON,54.78,,CHEEKS,22.0,56.16,3.0,7.0,1.519999999999996,False,on,54.78,0.14000000000000057
audio01.TextGrid,17.0,1.0,the,54.78,54.86,DT,0.7806,0.0,10,16,THE,54.86,,CHEEKS,22.0,56.16,3.0,6.0,1.3799999999999955,False,the,54.86,0.0799999999999983
audio01.TextGrid,17.0,2.0,tropic,54.86,55.28,NN,4.8869,1.0,10,17,TROPIC,55.28,,CHEEKS,22.0,56.16,3.0,5.0,1.2999999999999972,False,tropic,55.28,0.4200000000000017
audio01.TextGrid,17.0,3.0,sea,55.28,55.65,NN,4.8869,1.0,10,18,SEA,55.65,,CHEEKS,22.0,56.16,3.0,4.0,0.8799999999999955,False,sea,55.65,0.36999999999999744
audio01.TextGrid,17.0,4.0,were,55.65,55.82,VBD,3.9492,0.0,10,19,WERE,55.82,,CHEEKS,22.0,56.16,3.0,3.0,0.509999999999998,False,were,55.82,0.1700000000000017
audio01.TextGrid,17.0,5.0,on,55.82,55.98,IN,4.3011,0.0,10,20,ON,55.98,,CHEEKS,22.0,56.16,3.0,2.0,0.3399999999999963,False,on,55.98,0.1599999999999966
audio01.TextGrid,17.0,6.0,his,55.98,56.16,PRP$,2.6039,0.0,10,21,HIS,56.16,,CHEEKS,22.0,56.16,3.0,1.0,0.17999999999999972,False,his,56.16,0.17999999999999972
audio01.TextGrid,17.0,7.0,cheeks,56.16,56.63,NN,4.8869,1.0,10,22,CHEEKS,56.63,,OF,4.0,51.47,2.0,18.0,4.689999999999998,True,cheeks,56.63,0.47000000000000597
audio01.TextGrid,18.0,1.0,the,57.69,57.76,DT,0.7806,0.0,11,1,THE,57.76,,SIDES,7.0,58.98,2.0,6.0,1.2899999999999991,False,the,57.76,0.07000000000000028
audio01.TextGrid,18.0,2.0,blotches,57.76,58.2,NNS,5.7165,1.0,11,2,BLOTCHES,58.2,,SIDES,7.0,58.98,2.0,5.0,1.2199999999999989,False,blotches,58.2,0.44000000000000483
audio01.TextGrid,18.0,3.0,ran,58.2,58.38,VBD,8.9863,0.0,11,3,RAN,58.38,,SIDES,7.0,58.98,2.0,4.0,0.779999999999994,False,ran,58.38,0.17999999999999972
audio01.TextGrid,18.0,4.0,well,58.38,58.61,RB,5.9389,0.0,11,4,WELL,58.61,,SIDES,7.0,58.98,2.0,3.0,0.5999999999999943,False,well,58.61,0.22999999999999687
audio01.TextGrid,18.0,5.0,down,58.61,58.89,IN,9.019,0.0,11,5,DOWN,58.89,,SIDES,7.0,58.98,2.0,2.0,0.36999999999999744,False,down,58.89,0.28000000000000114
audio01.TextGrid,18.0,6.0,the,58.89,58.98,DT,0.7806,0.0,11,6,THE,58.98,,SIDES,7.0,58.98,2.0,1.0,0.0899999999999963,False,the,58.98,0.0899999999999963
audio01.TextGrid,18.0,7.0,sides,58.98,59.29,NNS,9.3921,0.0,11,7,SIDES,59.29,,HAD,14.0,60.87,1.0,7.0,1.8900000000000006,True,sides,59.29,0.3100000000000023
audio01.TextGrid,18.0,8.0,of,59.29,59.4,IN,2.0839,0.0,11,8,OF,59.4,,SIDES,7.0,58.98,2.0,1.0,0.3100000000000023,True,of,59.4,0.10999999999999943
audio01.TextGrid,18.0,9.0,his,59.4,59.6,PRP$,2.6039,0.0,11,9,HIS,59.6,,HANDS,13.0,60.41,4.0,4.0,1.009999999999998,False,his,59.6,0.20000000000000284
audio01.TextGrid,18.0,10.0,face,59.6,60.07,NN,10.3626,0.0,11,10,FACE,60.07,,HANDS,13.0,60.41,4.0,3.0,0.8099999999999952,False,face,60.07,0.46999999999999886
audio01.TextGrid,18.0,11.0,and,60.07,60.22,CC,0.5482,0.0,11,11,AND,60.22,,HANDS,13.0,60.41,4.0,2.0,0.3399999999999963,False,and,60.22,0.14999999999999858
audio01.TextGrid,18.0,12.0,his,60.22,60.41,PRP$,2.6039,0.0,11,12,HIS,60.41,,HANDS,13.0,60.41,4.0,1.0,0.18999999999999773,False,his,60.41,0.18999999999999773
audio01.TextGrid,18.0,13.0,hands,60.41,60.87,NNS,9.977,0.0,11,13,HANDS,60.87,,OF,8.0,59.29,3.0,5.0,1.1199999999999974,True,hands,60.87,0.46000000000000085
audio01.TextGrid,18.0,14.0,had,60.87,61.02,VBD,4.2494,0.0,11,14,HAD,61.02,,ROOT,0.0,,0.0,,,True,had,61.02,0.15000000000000568
audio01.TextGrid,18.0,15.0,the,61.02,61.09,DT,0.7806,0.0,11,15,THE,61.09,,ROOT,0.0,,0.0,,,False,the,61.09,0.07000000000000028
audio01.TextGrid,19.0,1.0,deep,61.09,61.37,RB,3.1182,1.0,11,16,DEEP,61.37,,CORDS,25.0,63.68,1.0,9.0,2.5899999999999963,False,deep,61.37,0.27999999999999403
audio01.TextGrid,19.0,2.0,creased,61.37,61.82,JJ,5.118,1.0,11,17,CREASED,61.82,,CORDS,25.0,63.68,1.0,8.0,2.3100000000000023,False,creased,61.82,0.45000000000000284
audio01.TextGrid,19.0,3.0,scars,61.82,62.35,NNS,5.7165,1.0,11,18,SCARS,62.35,,CORDS,25.0,63.68,1.0,7.0,1.8599999999999994,False,scars,62.35,0.5300000000000011
audio01.TextGrid,19.0,4.0,from,62.35,62.52,IN,4.6559,0.0,11,19,FROM,62.52,,CORDS,25.0,63.68,1.0,6.0,1.3299999999999983,False,from,62.52,0.1700000000000017
audio01.TextGrid,19.0,5.0,handling,62.52,62.9,NN,11.3626,0.0,11,20,HANDLING,62.9,,CORDS,25.0,63.68,1.0,5.0,1.1599999999999966,False,handling,62.9,0.37999999999999545
audio01.TextGrid,19.0,6.0,heavy,62.9,63.19,JJ,10.1883,0.0,11,21,HEAVY,63.19,,CORDS,25.0,63.68,1.0,4.0,0.7800000000000011,False,heavy,63.19,0.28999999999999915
audio01.TextGrid,19.0,7.0,fish,63.19,63.47,NN,4.8869,1.0,11,22,FISH,63.47,,CORDS,25.0,63.68,1.0,3.0,0.490000000000002,False,fish,63.47,0.28000000000000114
audio01.TextGrid,19.0,8.0,on,63.47,63.59,IN,4.3011,0.0,11,23,ON,63.59,,CORDS,25.0,63.68,1.0,2.0,0.21000000000000085,False,on,63.59,0.12000000000000455
audio01.TextGrid,19.0,9.0,the,63.59,63.68,DT,0.7806,0.0,11,24,THE,63.68,,CORDS,25.0,63.68,1.0,1.0,0.0899999999999963,False,the,63.68,0.0899999999999963
audio01.TextGrid,19.0,10.0,cords,63.68,64.24,NNS,5.7165,1.0,11,25,CORDS,64.24,,ROOT,0.0,,0.0,,,True,cords,64.24,0.5599999999999952
audio01.TextGrid,20.0,1.0,but,64.84,65.07,CC,2.8832,0.0,12,1,BUT,65.07,,FRESH,7.0,66.1,1.0,6.0,1.259999999999991,False,but,65.07,0.22999999999998977
audio01.TextGrid,20.0,2.0,none,65.07,65.29,NN,10.8772,0.0,12,2,NONE,65.29,,FRESH,7.0,66.1,1.0,5.0,1.0300000000000011,False,none,65.29,0.22000000000001307
audio01.TextGrid,20.0,3.0,of,65.29,65.39,IN,2.0839,0.0,12,3,OF,65.39,,FRESH,7.0,66.1,1.0,4.0,0.8099999999999881,False,of,65.39,0.09999999999999432
audio01.TextGrid,20.0,4.0,these,65.39,65.58,DT,6.7285,0.0,12,4,THESE,65.58,,FRESH,7.0,66.1,1.0,3.0,0.7099999999999937,False,these,65.58,0.18999999999999773
audio01.TextGrid,20.0,5.0,scars,65.58,66.03,NNS,5.7165,1.0,12,5,SCARS,66.03,,FRESH,7.0,66.1,1.0,2.0,0.519999999999996,False,scars,66.03,0.45000000000000284
audio01.TextGrid,20.0,6.0,were,66.03,66.1,VBD,3.9492,0.0,12,6,WERE,66.1,,FRESH,7.0,66.1,1.0,1.0,0.06999999999999318,False,were,66.1,0.06999999999999318
audio01.TextGrid,20.0,7.0,fresh,66.1,66.57,JJ,10.9253,0.0,12,7,FRESH,66.57,,ROOT,0.0,,0.0,,,True,fresh,66.57,0.46999999999999886
audio01.TextGrid,21.0,1.0,they,67.23,67.35,PRP,2.7059,0.0,13,1,THEY,67.35,,OLD,4.0,67.69,1.0,3.0,0.45999999999999375,False,they,67.35,0.11999999999999034
audio01.TextGrid,21.0,2.0,were,67.35,67.58,VBD,3.9492,0.0,13,2,WERE,67.58,,OLD,4.0,67.69,1.0,2.0,0.3400000000000034,False,were,67.58,0.23000000000000398
audio01.TextGrid,21.0,3.0,as,67.58,67.69,RB,5.7346,0.0,13,3,AS,67.69,,OLD,4.0,67.69,1.0,1.0,0.10999999999999943,True,as,67.69,0.10999999999999943
audio01.TextGrid,21.0,4.0,old,67.69,68.04,JJ,7.9253,0.0,13,4,OLD,68.04,,ROOT,0.0,,0.0,,,True,old,68.04,0.3500000000000085
audio01.TextGrid,21.0,5.0,as,68.04,68.16,IN,4.7671,0.0,13,5,AS,68.16,,OLD,4.0,67.69,1.0,1.0,0.3500000000000085,True,as,68.16,0.11999999999999034
audio01.TextGrid,21.0,6.0,erosions,68.16,68.83,NNS,5.7165,1.0,13,6,EROSIONS,68.83,,DESERT,10.0,69.55,3.0,4.0,1.3900000000000006,False,erosions,68.83,0.6700000000000017
audio01.TextGrid,21.0,7.0,in,68.83,68.92,IN,2.4946,0.0,13,7,IN,68.92,,DESERT,10.0,69.55,3.0,3.0,0.7199999999999989,False,in,68.92,0.09000000000000341
audio01.TextGrid,21.0,8.0,a,68.92,68.98,DT,2.0447,0.0,13,8,A,68.98,,DESERT,10.0,69.55,3.0,2.0,0.6299999999999955,False,a,68.98,0.060000000000002274
audio01.TextGrid,21.0,9.0,fishless,68.98,69.53,NN,4.8869,1.0,13,9,FISHLESS,69.53,,DESERT,10.0,69.55,3.0,1.0,0.5699999999999932,False,fishless,69.53,0.5499999999999972
audio01.TextGrid,21.0,10.0,desert,69.55,70.05,NN,4.8869,1.0,13,10,DESERT,70.05,,AS,3.0,67.58,2.0,7.0,1.9699999999999989,True,desert,70.05,0.5
audio01.TextGrid,22.0,1.0,everything,71.72,72.09,NN,12.0996,0.0,14,1,EVERYTHING,72.09,,WERE,11.0,74.29,1.0,10.0,2.5700000000000074,False,everything,72.09,0.37000000000000455
audio01.TextGrid,22.0,2.0,about,72.09,72.4,IN,5.7591,0.0,14,2,ABOUT,72.4,,THEY,10.0,74.2,2.0,8.0,2.1099999999999994,False,about,72.4,0.3100000000000023
audio01.TextGrid,22.0,3.0,him,72.4,72.5,PRP,6.7448,0.0,14,3,HIM,72.5,,THEY,10.0,74.2,2.0,7.0,1.7999999999999972,False,him,72.5,0.09999999999999432
audio01.TextGrid,22.0,4.0,was,72.5,72.65,VBD,3.0516,0.0,14,4,WAS,72.65,,THEY,10.0,74.2,2.0,6.0,1.7000000000000028,False,was,72.65,0.15000000000000568
audio01.TextGrid,22.0,5.0,old,72.65,72.98,JJ,7.9253,0.0,14,5,OLD,72.98,,THEY,10.0,74.2,2.0,5.0,1.5499999999999972,False,old,72.98,0.3299999999999983
audio01.TextGrid,22.0,6.0,except,72.98,73.3,IN,10.2669,0.0,14,6,EXCEPT,73.3,,THEY,10.0,74.2,2.0,4.0,1.2199999999999989,False,except,73.3,0.3199999999999932
audio01.TextGrid,22.0,7.0,his,73.3,73.45,PRP$,2.6039,0.0,14,7,HIS,73.45,,THEY,10.0,74.2,2.0,3.0,0.9000000000000057,False,his,73.45,0.15000000000000568
audio01.TextGrid,22.0,8.0,eyes,73.45,73.94,NNS,11.562,0.0,14,8,EYES,73.94,,THEY,10.0,74.2,2.0,2.0,0.75,False,eyes,73.94,0.4899999999999949
audio01.TextGrid,22.0,9.0,and,74.1,74.2,CC,0.5482,0.0,14,9,AND,74.2,,THEY,10.0,74.2,2.0,1.0,0.10000000000000853,False,and,74.2,0.10000000000000853
audio01.TextGrid,22.0,10.0,they,74.2,74.29,PRP,2.7059,0.0,14,10,THEY,74.29,,WERE,11.0,74.29,1.0,1.0,0.09000000000000341,True,they,74.29,0.09000000000000341
audio01.TextGrid,22.0,11.0,were,74.29,74.42,VBD,3.9492,0.0,14,11,WERE,74.42,,ROOT,0.0,,0.0,,,True,were,74.42,0.12999999999999545
audio01.TextGrid,22.0,12.0,the,74.42,74.51,DT,0.7806,0.0,14,12,THE,74.51,,COLOR,14.0,74.82,2.0,2.0,0.3999999999999915,False,the,74.51,0.09000000000000341
audio01.TextGrid,22.0,13.0,same,74.51,74.82,JJ,7.3008,0.0,14,13,SAME,74.82,,COLOR,14.0,74.82,2.0,1.0,0.30999999999998806,False,same,74.82,0.30999999999998806
audio01.TextGrid,22.0,14.0,color,74.82,75.16,NN,13.6845,0.0,14,14,COLOR,75.16,,WERE,11.0,74.29,1.0,3.0,0.5299999999999869,True,color,75.16,0.3400000000000034
audio01.TextGrid,22.0,15.0,as,75.16,75.29,RB,5.7346,0.0,14,15,AS,75.29,,COLOR,14.0,74.82,2.0,1.0,0.3400000000000034,True,as,75.29,0.13000000000000966
audio01.TextGrid,23.0,1.0,the,75.29,75.39,DT,0.7806,0.0,14,16,THE,75.39,,UNDEFEATED,22.0,76.9,4.0,6.0,1.6099999999999994,False,the,75.39,0.09999999999999432
audio01.TextGrid,23.0,2.0,sea,75.39,75.75,NN,4.8869,1.0,14,17,SEA,75.75,,UNDEFEATED,22.0,76.9,4.0,5.0,1.5100000000000051,False,sea,75.75,0.35999999999999943
audio01.TextGrid,23.0,3.0,and,75.91,76.04,NN,12.6845,0.0,14,18,AND,76.04,,UNDEFEATED,22.0,76.9,4.0,4.0,0.9900000000000091,False,and,76.04,0.13000000000000966
audio01.TextGrid,23.0,4.0,were,76.04,76.18,VBD,3.9492,0.0,14,19,WERE,76.18,,UNDEFEATED,22.0,76.9,4.0,3.0,0.8599999999999994,True,were,76.18,0.14000000000000057
audio01.TextGrid,23.0,5.0,cheerful,76.18,76.74,JJ,5.118,1.0,14,20,CHEERFUL,76.74,,UNDEFEATED,22.0,76.9,4.0,2.0,0.7199999999999989,False,cheerful,76.74,0.5599999999999881
audio01.TextGrid,23.0,6.0,and,76.74,76.9,CC,0.5482,0.0,14,21,AND,76.9,,UNDEFEATED,22.0,76.9,4.0,1.0,0.1600000000000108,False,and,76.9,0.1600000000000108
audio01.TextGrid,23.0,7.0,undefeated,76.9,77.66,JJ,5.118,1.0,14,22,UNDEFEATED,77.66,,AS,15.0,75.16,3.0,7.0,1.740000000000009,True,undefeated,77.66,0.7599999999999909
audio01.TextGrid,24.0,1.0,santiago,79.39,80.08,RB,3.1182,1.0,15,1,SANTIAGO,80.08,,HIM,6.0,81.0,1.0,5.0,1.6099999999999994,False,santiago,80.08,0.6899999999999977
audio01.TextGrid,24.0,2.0,the,80.33,80.4,DT,0.7806,0.0,15,2,THE,80.4,,HIM,6.0,81.0,1.0,4.0,0.6700000000000017,False,the,80.4,0.07000000000000739
audio01.TextGrid,24.0,3.0,boy,80.4,80.63,NN,13.6845,0.0,15,3,BOY,80.63,,HIM,6.0,81.0,1.0,3.0,0.5999999999999943,False,boy,80.63,0.22999999999998977
audio01.TextGrid,24.0,4.0,said,80.63,80.9,VBD,2.3092,0.0,15,4,SAID,80.9,,HIM,6.0,81.0,1.0,2.0,0.37000000000000455,False,said,80.9,0.27000000000001023
audio01.TextGrid,24.0,5.0,to,80.9,81.0,TO,-0.0,0.0,15,5,TO,81.0,,HIM,6.0,81.0,1.0,1.0,0.09999999999999432,False,to,81.0,0.09999999999999432
audio01.TextGrid,24.0,6.0,him,81.0,81.13,PRP,6.7448,0.0,15,6,HIM,81.13,,ROOT,0.0,,0.0,,,True,him,81.13,0.12999999999999545
audio01.TextGrid,24.0,7.0,as,81.13,81.26,IN,4.7671,0.0,15,7,AS,81.26,,HIM,6.0,81.0,1.0,1.0,0.12999999999999545,True,as,81.26,0.13000000000000966
audio01.TextGrid,24.0,8.0,they,81.26,81.35,PRP,2.7059,0.0,15,8,THEY,81.35,,UP,18.0,83.14,3.0,10.0,1.8799999999999955,False,they,81.35,0.0899999999999892
audio01.TextGrid,24.0,9.0,climbed,81.35,81.7,VBD,9.5713,0.0,15,9,CLIMBED,81.7,,UP,18.0,83.14,3.0,9.0,1.7900000000000063,False,climbed,81.7,0.3500000000000085
audio01.TextGrid,24.0,10.0,the,81.7,81.77,DT,0.7806,0.0,15,10,THE,81.77,,UP,18.0,83.14,3.0,8.0,1.4399999999999977,False,the,81.77,0.06999999999999318
audio01.TextGrid,24.0,11.0,bank,81.77,82.11,NN,8.4366,0.0,15,11,BANK,82.11,,UP,18.0,83.14,3.0,7.0,1.3700000000000045,False,bank,82.11,0.3400000000000034
audio01.TextGrid,24.0,12.0,from,82.11,82.24,IN,4.6559,0.0,15,12,FROM,82.24,,UP,18.0,83.14,3.0,6.0,1.0300000000000011,False,from,82.24,0.12999999999999545
audio01.TextGrid,24.0,13.0,where,82.24,82.36,WRB,2.3058,0.0,15,13,WHERE,82.36,,UP,18.0,83.14,3.0,5.0,0.9000000000000057,False,where,82.36,0.12000000000000455
audio01.TextGrid,24.0,14.0,the,82.36,82.46,DT,0.7806,0.0,15,14,THE,82.46,,UP,18.0,83.14,3.0,4.0,0.7800000000000011,False,the,82.46,0.09999999999999432
audio01.TextGrid,24.0,15.0,skiff,82.46,82.77,NN,4.8869,1.0,15,15,SKIFF,82.77,,UP,18.0,83.14,3.0,3.0,0.6800000000000068,False,skiff,82.77,0.3100000000000023
