fichier,phrase_id,position,mot,onset,offset,relation,tete
audio06.TextGrid,44,6,THE,159.340,159.450,,ROADSTEADS
audio06.TextGrid,44,7,DIFFERENT,159.450,159.770,,ROADSTEADS
audio06.TextGrid,44,8,HARBOURS,159.770,160.250,,ROADSTEADS
audio06.TextGrid,44,9,AND,160.250,160.390,,ROADSTEADS
audio06.TextGrid,44,10,ROADSTEADS,160.390,161.150,,OF
audio06.TextGrid,44,11,OF,161.150,161.210,,OF
audio06.TextGrid,44,12,THE,161.210,161.310,,ISLANDS
audio06.TextGrid,44,13,CANARY,161.310,161.740,,ISLANDS
audio06.TextGrid,44,14,ISLANDS,161.740,162.300,,OF
audio06.TextGrid,45,1,HE,163.980,164.060,,FISH
audio06.TextGrid,45,2,NO,164.060,164.220,,FISH
audio06.TextGrid,45,3,LONGER,164.220,164.550,,FISH
audio06.TextGrid,45,4,DREAMED,164.550,164.890,,FISH
audio06.TextGrid,45,5,OF,164.890,164.990,,FISH
audio06.TextGrid,45,6,STORMS,164.990,165.840,,FISH
audio06.TextGrid,45,7,NOR,165.880,166.090,,FISH
audio06.TextGrid,45,8,OF,166.090,166.220,,FISH
audio06.TextGrid,45,9,WOMEN,166.220,166.650,,FISH
audio06.TextGrid,45,10,NOR,166.860,167.080,,FISH
audio06.TextGrid,45,11,OF,167.080,167.180,,FISH
audio06.TextGrid,45,12,GREAT,167.180,167.470,,FISH
audio06.TextGrid,45,13,OCCURRENCES,167.470,168.410,,FISH
audio06.TextGrid,45,14,NOR,168.530,168.740,,FISH
audio06.TextGrid,45,15,OF,168.740,168.800,,FISH
audio06.TextGrid,45,16,GREAT,168.800,169.130,,FISH
audio06.TextGrid,45,17,FISH,169.130,169.570,,ROOT
audio06.TextGrid,46,1,NOR,169.960,170.150,,ROOT
audio06.TextGrid,46,2,FIGHTS,170.150,170.750,,STRENGTH
audio06.TextGrid,46,3,NOR,170.750,170.890,,STRENGTH
audio06.TextGrid,46,4,CONTESTS,170.890,171.590,,STRENGTH
audio06.TextGrid,46,5,OF,171.590,171.670,,STRENGTH
audio06.TextGrid,46,6,STRENGTH,171.670,172.100,,ROOT
audio06.TextGrid,47,1,NOR,172.640,172.850,,ROOT
audio06.TextGrid,47,2,OF,172.850,172.950,,NOR
audio06.TextGrid,47,3,HIS,172.950,173.150,,WIFE
audio06.TextGrid,47,4,WIFE,173.150,173.470,,OF
audio06.TextGrid,48,1,HE,174.450,174.580,,AND
audio06.TextGrid,48,2,ONLY,174.580,174.800,,AND
audio06.TextGrid,48,3,DREAMED,174.800,175.130,,AND
audio06.TextGrid,48,4,OF,175.130,175.210,,AND
audio06.TextGrid,48,5,PLACES,175.210,175.810,,AND
audio06.TextGrid,48,6,NOW,175.810,176.160,,AND
audio06.TextGrid,48,7,AND,176.360,176.490,,ROOT
audio06.TextGrid,48,8,OF,176.490,176.570,,AND
audio06.TextGrid,48,9,THE,176.570,176.660,,BEACH
audio06.TextGrid,48,10,LIONS,176.660,177.130,,BEACH
audio06.TextGrid,48,11,ON,177.130,177.270,,BEACH
audio06.TextGrid,48,12,THE,177.270,177.350,,BEACH
audio06.TextGrid,48,13,BEACH,177.350,177.860,,OF
audio06.TextGrid,49,1,THEY,178.350,178.450,,DUSK
audio06.TextGrid,49,2,PLAYED,178.450,178.890,,DUSK
audio06.TextGrid,49,3,LIKE,178.890,179.120,,DUSK
audio06.TextGrid,49,4,YOUNG,179.120,179.390,,DUSK
audio06.TextGrid,49,5,CATS,179.390,179.820,,DUSK
audio06.TextGrid,49,6,IN,179.820,179.910,,DUSK
audio06.TextGrid,49,7,THE,179.910,179.990,,DUSK
audio06.TextGrid,49,8,DUSK,179.990,180.460,,ROOT
audio06.TextGrid,50,1,AND,180.930,181.040,,ROOT
audio06.TextGrid,50,2,HE,181.040,181.150,,THEM
audio06.TextGrid,50,3,LOVED,181.150,181.400,,THEM
audio06.TextGrid,50,4,THEM,181.400,181.660,,ROOT
audio06.TextGrid,50,5,AS,181.660,181.760,,ROOT
audio06.TextGrid,50,6,HE,181.760,181.850,,BOY
audio06.TextGrid,50,7,LOVED,181.850,182.040,,BOY
audio06.TextGrid,50,8,THE,182.040,182.120,,BOY
audio06.TextGrid,50,9,BOY,182.120,182.510,,AS
audio06.TextGrid,51,1,HE,183.390,183.490,,DREAMED
audio06.TextGrid,51,2,NEVER,183.490,183.690,,DREAMED
audio06.TextGrid,51,3,DREAMED,183.690,184.020,,ROOT
audio06.TextGrid,51,4,ABOUT,184.020,184.240,,DREAMED
audio06.TextGrid,51,5,THE,184.240,184.350,,BOY
audio06.TextGrid,51,6,BOY,184.350,184.720,,ABOUT
audio06.TextGrid,52,1,HE,185.820,185.930,,LOOKED
audio06.TextGrid,52,2,SIMPLY,185.930,186.250,,LOOKED
audio06.TextGrid,52,3,WOKE,186.250,186.720,,LOOKED
audio06.TextGrid,52,4,LOOKED,186.850,187.400,,ROOT
audio06.TextGrid,52,5,OUT,187.400,187.600,,LOOKED
audio06.TextGrid,52,6,THE,187.600,187.730,,UNROLLED
audio06.TextGrid,52,7,OPEN,187.730,188.430,,UNROLLED
audio06.TextGrid,52,8,DOOR,188.430,188.750,,UNROLLED
audio06.TextGrid,52,9,AT,188.750,188.980,,UNROLLED
audio06.TextGrid,52,10,THE,188.980,189.340,,UNROLLED
audio06.TextGrid,52,11,MOON,189.340,189.590,,UNROLLED
audio06.TextGrid,52,12,AND,189.620,189.950,,UNROLLED
audio06.TextGrid,52,13,UNROLLED,189.950,190.460,,OUT
audio06.TextGrid,53,1,HIS,191.090,191.420,,AND
audio06.TextGrid,53,2,TROUSERS,191.420,192.310,,AND
audio06.TextGrid,53,3,AND,192.310,192.600,,ROOT
audio06.TextGrid,54,1,PUT,193.110,193.910,,ROOT
audio06.TextGrid,54,2,THEM,193.910,194.440,,HE
audio06.TextGrid,54,3,ON,194.440,194.720,,HE
audio06.TextGrid,54,4,HE,194.720,194.790,,ROOT
audio06.TextGrid,55,1,URINATED,195.480,196.010,,UP
audio06.TextGrid,55,2,OUTSIDE,196.010,196.250,,UP
audio06.TextGrid,55,3,THE,196.250,196.400,,UP
audio06.TextGrid,55,4,SHACK,196.400,196.610,,UP
audio06.TextGrid,55,5,AND,196.610,196.840,,UP
audio06.TextGrid,55,6,THEN,196.840,196.930,,UP
audio06.TextGrid,55,7,WENT,196.930,197.270,,UP
audio06.TextGrid,55,8,UP,197.270,197.340,,ROOT
audio06.TextGrid,56,1,THE,197.770,197.870,,ROOT
audio06.TextGrid,56,2,ROAD,197.870,197.970,,ROWING
audio06.TextGrid,56,3,TO,197.970,198.030,,ROWING
audio06.TextGrid,56,4,WAKE,198.030,198.130,,ROWING
audio06.TextGrid,56,5,THE,198.130,198.190,,ROWING
audio06.TextGrid,56,6,BOY,198.190,198.260,,ROWING
audio06.TextGrid,56,7,HE,198.260,198.360,,ROWING
audio06.TextGrid,56,8,WAS,198.360,198.520,,ROWING
audio06.TextGrid,56,9,SHIVERING,198.520,198.820,,ROWING
audio06.TextGrid,56,10,WITH,198.820,198.980,,ROWING
audio06.TextGrid,56,11,THE,198.980,199.050,,ROWING
audio06.TextGrid,56,12,MORNING,199.050,199.230,,ROWING
audio06.TextGrid,56,13,COLD,199.230,199.560,,ROWING
audio06.TextGrid,56,14,BUT,199.560,199.720,,ROWING
audio06.TextGrid,56,15,HE,199.790,199.850,,ROWING
audio06.TextGrid,56,16,KNEW,200.040,200.100,,ROWING
audio06.TextGrid,56,17,HE,200.100,200.160,,ROWING
audio06.TextGrid,56,18,WOULD,200.160,200.300,,ROWING
audio06.TextGrid,56,19,SHIVER,200.300,200.430,,ROWING
audio06.TextGrid,56,20,HIMSELF,200.430,200.640,,ROWING
audio06.TextGrid,56,21,WARM,200.640,200.780,,ROWING
audio06.TextGrid,56,22,AND,200.780,200.870,,ROWING
audio06.TextGrid,56,23,THAT,200.870,201.000,,ROWING
audio06.TextGrid,56,24,SOON,201.000,201.170,,ROWING
audio06.TextGrid,56,25,HE,201.170,201.230,,ROWING
audio06.TextGrid,56,26,WOULD,201.230,201.350,,ROWING
audio06.TextGrid,56,27,BE,201.350,201.430,,ROWING
audio06.TextGrid,56,28,ROWING,201.430,201.550,,ROOT
audio07.TextGrid,1,1,THE,1.220,1.310,,DOOR
audio07.TextGrid,1,2,DOOR,1.310,1.550,,WHERE
audio07.TextGrid,1,3,OF,1.550,1.620,,DOOR
audio07.TextGrid,1,4,THE,1.620,1.740,,HOUSE
audio07.TextGrid,1,5,HOUSE,1.740,2.020,,WHERE
audio07.TextGrid,1,6,WHERE,2.020,2.170,,ROOT
audio07.TextGrid,1,7,THE,2.170,2.240,,ROOT
audio07.TextGrid,1,8,BOY,2.240,2.500,,UNLOCKED
audio07.TextGrid,1,9,LIVED,2.500,2.830,,UNLOCKED
audio07.TextGrid,1,10,WAS,2.830,2.980,,UNLOCKED
audio07.TextGrid,1,11,UNLOCKED,2.980,3.590,,ROOT
audio07.TextGrid,1,12,AND,3.890,4.000,,ROOT
audio07.TextGrid,1,13,HE,4.000,4.130,,FEET
audio07.TextGrid,1,14,OPENED,4.130,4.450,,FEET
audio07.TextGrid,1,15,IT,4.450,4.670,,FEET
audio07.TextGrid,1,16,AND,4.670,4.820,,FEET
audio07.TextGrid,1,17,WALKED,4.820,5.120,,FEET
audio07.TextGrid,1,18,IN,5.120,5.300,,FEET
audio07.TextGrid,1,19,QUIETLY,5.300,5.800,,FEET
audio07.TextGrid,1,20,WITH,5.800,5.960,,FEET
audio07.TextGrid,1,21,HIS,5.960,6.110,,FEET
audio07.TextGrid,1,22,BARE,6.110,6.380,,FEET
audio07.TextGrid,1,23,FEET,6.440,6.810,,ROOT
audio07.TextGrid,2,1,THE,7.340,7.430,,ROOT
audio07.TextGrid,2,2,BOY,7.430,7.650,,ROOM
audio07.TextGrid,2,3,WAS,7.650,7.820,,ROOM
audio07.TextGrid,2,4,ASLEEP,7.820,8.190,,ROOM
audio07.TextGrid,2,5,ON,8.190,8.310,,ROOM
audio07.TextGrid,2,6,A,8.310,8.360,,ROOM
audio07.TextGrid,2,7,COT,8.360,8.760,,ROOM
audio07.TextGrid,2,8,IN,8.760,8.830,,ROOM
audio07.TextGrid,2,9,THE,8.830,8.920,,ROOM
audio07.TextGrid,2,10,FIRST,8.920,9.280,,ROOM
audio07.TextGrid,2,11,ROOM,9.280,9.580,,ROOT
audio07.TextGrid,3,1,AND,10.060,10.150,,ROOT
audio07.TextGrid,3,2,THE,10.150,10.260,,MOON
audio07.TextGrid,3,3,OLD,10.260,10.440,,MOON
audio07.TextGrid,3,4,MAN,10.440,10.660,,MOON
audio07.TextGrid,3,5,COULD,10.660,10.810,,MOON
audio07.TextGrid,3,6,SEE,10.810,11.050,,MOON
audio07.TextGrid,3,7,HIM,11.050,11.140,,MOON
audio07.TextGrid,3,8,CLEARLY,11.140,11.630,,MOON
audio07.TextGrid,3,9,WITH,11.630,11.780,,MOON
audio07.TextGrid,3,10,THE,11.780,11.880,,MOON
audio07.TextGrid,3,11,LIGHT,11.880,12.090,,MOON
audio07.TextGrid,3,12,THAT,12.090,12.260,,MOON
audio07.TextGrid,3,13,CAME,12.260,12.510,,MOON
audio07.TextGrid,3,14,IN,12.510,12.670,,MOON
audio07.TextGrid,3,15,FROM,12.670,12.860,,MOON
audio07.TextGrid,3,16,THE,12.860,12.930,,MOON
audio07.TextGrid,3,17,DYING,12.930,13.240,,MOON
audio07.TextGrid,3,18,MOON,13.240,13.740,,ROOT
audio07.TextGrid,4,1,HE,14.590,14.680,,HIM
audio07.TextGrid,4,2,TOOK,14.680,14.900,,HIM
audio07.TextGrid,4,3,HOLD,14.900,15.120,,HIM
audio07.TextGrid,4,4,OF,15.120,15.240,,HIM
audio07.TextGrid,4,5,ONE,15.240,15.460,,HIM
audio07.TextGrid,4,6,FOOT,15.460,15.790,,HIM
audio07.TextGrid,4,7,GENTLY,15.790,16.310,,HIM
audio07.TextGrid,4,8,AND,16.310,16.470,,HIM
audio07.TextGrid,4,9,HELD,16.470,16.730,,HIM
audio07.TextGrid,4,10,IT,16.730,16.900,,HIM
audio07.TextGrid,4,11,UNTIL,16.900,17.130,,HIM
audio07.TextGrid,4,12,THE,17.130,17.210,,HIM
audio07.TextGrid,4,13,BOY,17.210,17.450,,HIM
audio07.TextGrid,4,14,WOKE,17.450,17.850,,HIM
audio07.TextGrid,4,15,AND,17.850,18.000,,HIM
audio07.TextGrid,4,16,TURNED,18.000,18.330,,HIM
audio07.TextGrid,4,17,AND,18.330,18.500,,HIM
audio07.TextGrid,4,18,LOOKED,18.500,18.750,,HIM
audio07.TextGrid,4,19,AT,18.750,18.930,,HIM
audio07.TextGrid,4,20,HIM,18.930,19.020,,ROOT
audio07.TextGrid,5,1,THE,19.680,19.780,,ROOT
audio07.TextGrid,5,2,OLD,19.780,19.990,,ROOT
audio07.TextGrid,5,3,MAN,19.990,20.240,,NODDED
audio07.TextGrid,5,4,NODDED,20.240,20.690,,ROOT
audio07.TextGrid,5,5,AND,20.890,21.030,,ROOT
audio07.TextGrid,5,6,THE,21.030,21.110,,BED
audio07.TextGrid,5,7,BOY,21.110,21.350,,BED
audio07.TextGrid,5,8,TOOK,21.350,21.600,,BED
audio07.TextGrid,5,9,HIS,21.600,21.760,,BED
audio07.TextGrid,5,10,TROUSERS,21.760,22.290,,BED
audio07.TextGrid,5,11,FROM,22.290,22.450,,BED
audio07.TextGrid,5,12,THE,22.450,22.520,,BED
audio07.TextGrid,5,13,CHAIR,22.520,22.790,,BED
audio07.TextGrid,5,14,BY,22.790,22.960,,BED
audio07.TextGrid,5,15,THE,22.960,23.060,,BED
audio07.TextGrid,5,16,BED,23.060,23.460,,ROOT
audio07.TextGrid,6,1,AND,23.980,24.260,,ROOT
audio07.TextGrid,6,2,SITTING,24.260,24.570,,ON
audio07.TextGrid,6,3,ON,24.570,24.690,,ON
audio07.TextGrid,6,4,THE,24.690,24.760,,ON
audio07.TextGrid,6,5,BED,24.760,25.120,,ON
audio07.TextGrid,6,6,PULLED,25.150,25.360,,ON
audio07.TextGrid,6,7,THEM,25.360,25.510,,ON
audio07.TextGrid,6,8,ON,25.510,25.840,,ROOT
audio07.TextGrid,7,1,THE,26.930,27.040,,WENT
audio07.TextGrid,7,2,OLD,27.040,27.220,,WENT
audio07.TextGrid,7,3,MAN,27.220,27.450,,WENT
audio07.TextGrid,7,4,WENT,27.450,27.630,,ROOT
audio07.TextGrid,7,5,OUT,27.630,27.750,,WENT
audio07.TextGrid,7,6,THE,27.750,27.880,,HIM
audio07.TextGrid,7,7,DOOR,27.880,28.220,,HIM
audio07.TextGrid,7,8,AND,28.220,28.320,,HIM
audio07.TextGrid,7,9,THE,28.320,28.380,,HIM
audio07.TextGrid,7,10,BOY,28.380,28.580,,HIM
audio07.TextGrid,7,11,CAME,28.580,28.820,,HIM
audio07.TextGrid,7,12,AFTER,28.820,29.130,,HIM
audio07.TextGrid,7,13,HIM,29.130,29.410,,OUT
audio07.TextGrid,8,1,HE,30.040,30.130,,SLEEPY
audio07.TextGrid,8,2,WAS,30.130,30.270,,SLEEPY
audio07.TextGrid,8,3,SLEEPY,30.270,30.800,,ROOT
audio07.TextGrid,9,1,AND,31.240,31.340,,PUT
audio07.TextGrid,9,2,THE,31.340,31.440,,MAN
audio07.TextGrid,9,3,OLD,31.440,31.610,,MAN
audio07.TextGrid,9,4,MAN,31.610,31.810,,PUT
audio07.TextGrid,9,5,PUT,31.810,31.970,,ROOT
audio07.TextGrid,9,6,HIS,31.970,32.090,,SAID
audio07.TextGrid,9,7,ARM,32.090,32.310,,SAID
audio07.TextGrid,9,8,ACROSS,32.310,32.640,,SAID
audio07.TextGrid,9,9,HIS,32.640,32.760,,SAID
audio07.TextGrid,9,10,SHOULDERS,32.760,33.360,,SAID
audio07.TextGrid,9,11,AND,33.360,33.510,,SAID
audio07.TextGrid,9,12,SAID,33.510,34.040,,PUT
audio07.TextGrid,9,13,I,34.040,34.150,,AM
audio07.TextGrid,9,14,AM,34.150,34.280,,PUT
audio07.TextGrid,9,15,SORRY,34.280,34.790,,ROOT
audio07.TextGrid,10,1,QUA,35.830,36.310,,SAID
audio07.TextGrid,10,2,VA,36.310,36.400,,SAID
audio07.TextGrid,10,3,THE,36.630,36.710,,SAID
audio07.TextGrid,10,4,BOY,36.710,36.940,,SAID
audio07.TextGrid,10,5,SAID,36.940,37.310,,ROOT
audio07.TextGrid,11,1,IT,37.830,37.970,,IS
audio07.TextGrid,11,2,IS,37.970,38.070,,ROOT
audio07.TextGrid,11,3,WHAT,38.070,38.220,,MUST
audio07.TextGrid,11,4,A,38.220,38.270,,MUST
audio07.TextGrid,11,5,MAN,38.270,38.540,,MUST
audio07.TextGrid,11,6,MUST,38.540,38.840,,ROOT
audio07.TextGrid,11,7,DO,38.840,39.060,,MUST
audio07.TextGrid,12,1,THEY,41.500,41.610,,WALKED
audio07.TextGrid,12,2,WALKED,41.610,41.890,,ROOT
audio07.TextGrid,12,3,DOWN,41.890,42.050,,BOATS
audio07.TextGrid,12,4,THE,42.050,42.120,,BOATS
audio07.TextGrid,12,5,ROAD,42.120,42.370,,BOATS
audio07.TextGrid,12,6,TO,42.370,42.430,,BOATS
audio07.TextGrid,12,7,THE,42.430,42.570,,BOATS
audio07.TextGrid,12,8,OLD,42.570,42.770,,BOATS
audio07.TextGrid,12,9,MAN,42.770,43.010,,BOATS
audio07.TextGrid,12,10,S,43.010,43.040,,BOATS
audio07.TextGrid,12,11,SHACK,43.040,43.530,,BOATS
audio07.TextGrid,12,12,AND,43.530,43.650,,BOATS
audio07.TextGrid,12,13,ALL,43.650,43.830,,BOATS
audio07.TextGrid,12,14,ALONG,43.830,44.110,,BOATS
audio07.TextGrid,12,15,THE,44.110,44.170,,BOATS
audio07.TextGrid,12,16,ROAD,44.170,44.540,,BOATS
audio07.TextGrid,12,17,IN,44.540,44.620,,BOATS
audio07.TextGrid,12,18,THE,44.620,44.710,,BOATS
audio07.TextGrid,12,19,DARK,44.710,45.150,,BOATS
audio07.TextGrid,12,20,BAREFOOT,45.220,45.690,,BOATS
audio07.TextGrid,12,21,MEN,45.690,45.890,,BOATS
audio07.TextGrid,12,22,WERE,45.890,46.020,,BOATS
audio07.TextGrid,12,23,MOVING,46.020,46.560,,BOATS
audio07.TextGrid,12,24,CARRYING,46.770,47.210,,BOATS
audio07.TextGrid,12,25,THE,47.210,47.290,,BOATS
audio07.TextGrid,12,26,MASTS,47.290,47.770,,BOATS
audio07.TextGrid,12,27,OF,47.770,47.850,,BOATS
audio07.TextGrid,12,28,THEIR,47.850,47.990,,BOATS
audio07.TextGrid,12,29,BOATS,47.990,48.520,,WALKED
audio07.TextGrid,13,1,WHEN,49.640,49.770,,REACHED
audio07.TextGrid,13,2,THEY,49.770,49.850,,REACHED
audio07.TextGrid,13,3,REACHED,49.850,50.150,,ROOT
audio07.TextGrid,13,4,THE,50.150,50.280,,MAST
audio07.TextGrid,13,5,OLD,50.280,50.470,,MAST
audio07.TextGrid,13,6,MAN,50.470,50.700,,MAST
audio07.TextGrid,13,7,S,50.700,50.730,,MAST
audio07.TextGrid,13,8,SHACK,50.730,51.120,,MAST
audio07.TextGrid,13,9,THE,51.170,51.250,,MAST
audio07.TextGrid,13,10,BOY,51.250,51.450,,MAST
audio07.TextGrid,13,11,TOOK,51.450,51.660,,MAST
audio07.TextGrid,13,12,THE,51.660,51.760,,MAST
audio07.TextGrid,13,13,ROLLS,51.760,52.050,,MAST
audio07.TextGrid,13,14,OF,52.050,52.180,,MAST
audio07.TextGrid,13,15,LINE,52.180,52.510,,MAST
audio07.TextGrid,13,16,IN,52.510,52.600,,MAST
audio07.TextGrid,13,17,THE,52.600,52.670,,MAST
audio07.TextGrid,13,18,BASKET,52.670,53.190,,MAST
audio07.TextGrid,13,19,AND,53.270,53.410,,MAST
audio07.TextGrid,13,20,THE,53.410,53.500,,MAST
audio07.TextGrid,13,21,HARPOON,53.500,53.980,,MAST
audio07.TextGrid,13,22,AND,53.980,54.110,,MAST
audio07.TextGrid,13,23,GAFF,54.110,54.580,,MAST
audio07.TextGrid,13,24,AND,54.850,54.960,,MAST
audio07.TextGrid,13,25,THE,54.960,55.070,,MAST
audio07.TextGrid,13,26,OLD,55.070,55.270,,MAST
audio07.TextGrid,13,27,MAN,55.270,55.530,,MAST
audio07.TextGrid,13,28,CARRIED,55.530,55.850,,MAST
audio07.TextGrid,13,29,THE,55.850,55.930,,MAST
audio07.TextGrid,13,30,MAST,55.930,56.370,,REACHED
audio07.TextGrid,14,1,WITH,56.370,56.470,,ROOT
audio07.TextGrid,14,2,THE,56.470,56.550,,SHOULDER
audio07.TextGrid,14,3,FURLED,56.550,56.900,,SHOULDER
audio07.TextGrid,14,4,SAIL,56.900,57.350,,SHOULDER
audio07.TextGrid,14,5,ON,57.350,57.470,,SHOULDER
audio07.TextGrid,14,6,HIS,57.470,57.610,,SHOULDER
audio07.TextGrid,14,7,SHOULDER,57.610,58.100,,WITH
audio07.TextGrid,15,1,DO,59.660,59.760,,ROOT
audio07.TextGrid,15,2,YOU,59.760,59.870,,ASKED
audio07.TextGrid,15,3,WANT,59.870,60.050,,ASKED
audio07.TextGrid,15,4,COFFEE,60.050,60.520,,ASKED
audio07.TextGrid,15,5,THE,60.710,60.790,,ASKED
audio07.TextGrid,15,6,BOY,60.790,61.050,,ASKED
audio07.TextGrid,15,7,ASKED,61.050,61.480,,ROOT
audio07.TextGrid,16,1,WE,62.660,62.770,,LL
audio07.TextGrid,16,2,LL,62.770,62.800,,PUT
audio07.TextGrid,16,3,PUT,62.800,63.010,,ROOT
audio07.TextGrid,16,4,THE,63.010,63.110,,ROOT
audio07.TextGrid,16,5,GEAR,63.110,63.380,,SOME
audio07.TextGrid,16,6,IN,63.380,63.480,,SOME
audio07.TextGrid,16,7,THE,63.480,63.550,,SOME
audio07.TextGrid,16,8,BOAT,63.550,63.900,,SOME
audio07.TextGrid,16,9,AND,63.900,64.010,,SOME
audio07.TextGrid,16,10,THEN,64.010,64.190,,SOME
audio07.TextGrid,16,11,GET,64.190,64.420,,SOME
audio07.TextGrid,16,12,SOME,64.420,64.770,,ROOT
audio07.TextGrid,17,1,THEY,66.290,66.410,,HAD
audio07.TextGrid,17,2,HAD,66.410,66.580,,ROOT
audio07.TextGrid,17,3,COFFEE,66.580,66.980,,FISHERMEN
audio07.TextGrid,17,4,FROM,66.980,67.170,,FISHERMEN
audio07.TextGrid,17,5,CONDENSED,67.170,67.690,,FISHERMEN
audio07.TextGrid,17,6,MILK,67.690,67.990,,FISHERMEN
audio07.TextGrid,17,7,CANS,67.990,68.400,,FISHERMEN
audio07.TextGrid,17,8,AT,68.400,68.510,,FISHERMEN
audio07.TextGrid,17,9,AN,68.510,68.610,,FISHERMEN
audio07.TextGrid,17,10,EARLY,68.610,68.820,,FISHERMEN
audio07.TextGrid,17,11,MORNING,68.820,69.150,,FISHERMEN
audio07.TextGrid,17,12,PLACE,69.150,69.540,,FISHERMEN
audio07.TextGrid,17,13,THAT,69.540,69.680,,FISHERMEN
audio07.TextGrid,17,14,SERVED,69.680,69.980,,FISHERMEN
audio07.TextGrid,17,15,FISHERMEN,69.980,70.480,,HAD
audio07.TextGrid,18,1,HOW,71.860,71.980,,ROOT
audio07.TextGrid,18,2,DID,71.980,72.120,,ROOT
audio07.TextGrid,18,3,YOU,72.120,72.210,,ROOT
audio07.TextGrid,18,4,SLEEP,72.210,72.520,,ASKED
audio07.TextGrid,18,5,OLD,72.520,72.710,,ASKED
audio07.TextGrid,18,6,MAN,72.710,72.960,,ASKED
audio07.TextGrid,18,7,THE,73.210,73.290,,ASKED
audio07.TextGrid,18,8,BOY,73.290,73.550,,ASKED
audio07.TextGrid,18,9,ASKED,73.550,73.970,,ROOT
audio07.TextGrid,19,1,HE,74.690,74.790,,WAS
audio07.TextGrid,19,2,WAS,74.790,74.940,,ROOT
audio07.TextGrid,19,3,WAKING,74.940,75.250,,SLEEP
audio07.TextGrid,19,4,UP,75.250,75.430,,SLEEP
audio07.TextGrid,19,5,NOW,75.430,75.760,,SLEEP
audio07.TextGrid,19,6,ALTHOUGH,75.880,76.140,,SLEEP
audio07.TextGrid,19,7,IT,76.140,76.250,,SLEEP
audio07.TextGrid,19,8,WAS,76.250,76.350,,SLEEP
audio07.TextGrid,19,9,STILL,76.350,76.590,,SLEEP
audio07.TextGrid,19,10,HARD,76.590,76.820,,SLEEP
audio07.TextGrid,19,11,FOR,76.820,76.950,,SLEEP
audio07.TextGrid,19,12,HIM,76.950,77.020,,SLEEP
audio07.TextGrid,19,13,TO,77.020,77.170,,SLEEP
audio07.TextGrid,19,14,LEAVE,77.170,77.410,,SLEEP
audio07.TextGrid,19,15,HIS,77.410,77.560,,SLEEP
audio07.TextGrid,19,16,SLEEP,77.560,77.970,,WAS
audio07.TextGrid,20,1,VERY,79.620,79.840,,ROOT
audio07.TextGrid,20,2,WELL,79.840,80.080,,ROOT
audio07.TextGrid,20,3,MANOLIN,80.080,80.600,,SAID
audio07.TextGrid,20,4,THE,80.810,80.990,,SAID
audio07.TextGrid,20,5,OLD,80.990,81.190,,SAID
audio07.TextGrid,20,6,MAN,81.190,81.410,,SAID
audio07.TextGrid,20,7,SAID,81.410,81.790,,ROOT
audio07.TextGrid,21,1,I,82.650,82.770,,FEEL
audio07.TextGrid,21,2,FEEL,82.770,82.980,,ROOT
audio07.TextGrid,21,3,CONFIDENT,82.980,83.570,,TODAY
audio07.TextGrid,21,4,TODAY,83.570,83.940,,FEEL
audio07.TextGrid,22,1,SO,85.500,85.740,,ROOT
audio07.TextGrid,22,2,DO,85.740,85.800,,ROOT
audio07.TextGrid,22,3,I,85.800,86.090,,ROOT
audio07.TextGrid,22,4,THE,86.390,86.490,,SAID
audio07.TextGrid,22,5,BOY,86.490,86.730,,SAID
audio07.TextGrid,22,6,SAID,86.730,87.100,,ROOT
audio07.TextGrid,23,1,NOW,87.770,87.980,,ROOT
audio07.TextGrid,23,2,I,87.980,88.060,,ROOT
audio07.TextGrid,23,3,MUST,88.060,88.280,,ROOT
audio07.TextGrid,23,4,GET,88.280,88.500,,ROOT
audio07.TextGrid,23,5,YOUR,88.500,88.620,,BAITS
audio07.TextGrid,23,6,SARDINES,88.620,89.230,,BAITS
audio07.TextGrid,23,7,AND,89.230,89.420,,BAITS
audio07.TextGrid,23,8,MINE,89.450,89.850,,BAITS
audio07.TextGrid,23,9,AND,89.850,89.960,,BAITS
audio07.TextGrid,23,10,YOUR,89.960,90.130,,BAITS
audio07.TextGrid,23,11,FRESH,90.130,90.400,,BAITS
audio07.TextGrid,23,12,BAITS,90.400,90.890,,ROOT
audio07.TextGrid,24,1,HE,91.320,91.440,,ANYTHING
audio07.TextGrid,24,2,BRINGS,91.440,91.730,,ANYTHING
audio07.TextGrid,24,3,OUR,91.730,91.850,,ANYTHING
audio07.TextGrid,24,4,GEAR,91.850,92.120,,ANYTHING
audio07.TextGrid,24,5,HIMSELF,92.120,92.670,,ANYTHING
audio07.TextGrid,24,6,HE,92.900,92.990,,ANYTHING
audio07.TextGrid,24,7,NEVER,92.990,93.200,,ANYTHING
audio07.TextGrid,24,8,WANTS,93.200,93.450,,ANYTHING
audio07.TextGrid,24,9,ANYONE,93.450,93.750,,ANYTHING
audio07.TextGrid,24,10,TO,93.750,93.840,,ANYTHING
audio07.TextGrid,24,11,CARRY,93.840,94.210,,ANYTHING
audio07.TextGrid,24,12,ANYTHING,94.210,94.670,,ROOT
audio07.TextGrid,25,1,WE,96.270,96.390,,SAID
audio07.TextGrid,25,2,RE,96.390,96.450,,SAID
audio07.TextGrid,25,3,DIFFERENT,96.450,97.050,,SAID
audio07.TextGrid,25,4,THE,97.230,97.350,,SAID
